dates,B6,C2,C1,B4,B5,A1,A2,B1,B2,B3
2019-04-22 16:33:59+00:00,474.55193879852766,387.7154630448306,436.7987229637438,504.6526813320395,496.79720835087545,547.1584427985938,533.3962998679082,527.0241444220657,512.5501139500949,499.27781992716814
2019-04-27 16:15:32+00:00,484.6332853690676,410.788538874673,452.2220416483263,526.1741287261053,515.1782647009522,566.4820426228006,566.341030099692,539.0378039203762,522.5856430256594,516.7890629815686
2019-04-27 16:34:03+00:00,,,,,,,,,,
2019-05-02 16:33:59+00:00,486.0207750481248,417.9633102053367,455.1313870257702,520.9591909542775,519.2758228987029,574.5019639949865,561.5746700641325,540.1693633939279,519.8301760620086,516.4196926019039
2019-05-12 16:33:59+00:00,479.4498931704589,414.1554387484147,453.5820463141302,517.5217572753244,510.37485871494425,570.4102483963723,565.3925981573218,536.9297404040235,526.7958219648658,511.7683169575312
2019-05-17 16:34:04+00:00,506.9225716046552,417.04751494993775,453.731476543656,512.4116590814447,510.4484548261473,579.2126125056287,561.8680382147778,528.3099404706253,516.6654509512488,509.9737395453337
2019-06-11 16:33:58+00:00,498.1939455671678,452.3153956614208,450.1059411641002,,,,,,,
2019-06-26 16:34:04+00:00,501.3814667755381,425.6674554812798,452.297558950002,519.5592517933039,512.4978417777811,579.2612860056994,558.0680182232567,534.0499793643675,517.9986774233507,521.2520634081078
2019-08-17 16:16:17+00:00,445.6751666733735,405.43531560737154,432.1452786547046,487.7876187085261,470.0451788124174,568.9314155891864,547.5997036154668,503.6435982641999,483.5992533558074,486.0640648096714
2019-10-20 16:16:32+00:00,442.4228626191968,410.1756939306033,426.2241360501127,481.8948758121279,471.30599976038536,557.7384230089301,540.1430800247246,518.1472366075426,493.5089972052686,485.48484058006494
2019-11-23 16:33:52+00:00,,421.99985944241575,438.8761765374064,,,582.4163213045041,582.4513851706376,555.0462783694684,533.3516147946226,522.2913137397517
2019-12-13 16:33:50+00:00,461.03099682709166,411.0341981107953,443.5636556316013,508.3081930343644,495.9222833538672,559.3333105767297,568.2233028355962,548.8600885193173,530.807125597754,510.0399744447504
2020-02-01 16:33:48+00:00,474.5878566964537,417.9538639951016,446.38062170404135,511.7592868860837,502.3010975563273,582.2891417259278,577.7843688407631,543.6281928172695,522.581368193105,509.6297414702324
2020-02-11 16:33:50+00:00,,,,,,588.9624341482188,,,,
2020-02-16 16:33:49+00:00,473.60283439361433,,451.8054393404244,519.2211209418967,506.539333429717,582.931638958406,,,,507.0201964607429
2020-02-25 16:16:07+00:00,451.9933601970661,392.4714014864202,429.9523765249498,499.4003050907209,484.2567857795259,572.8047568877683,561.4005926703405,526.5350249219601,507.86805408116993,482.8450805276895
2020-02-26 16:33:51+00:00,454.3487755391056,394.8456906906832,436.5687319983655,507.5530247869673,496.2694126589342,573.8322042515656,559.8373355419377,529.2114262154364,514.003239184097,490.1827754407648
2020-03-02 16:33:53+00:00,470.7801771341327,414.4651353310732,449.2838804114981,518.292077140028,510.8124151942178,581.2842937006828,575.8663953524833,547.9794785387105,521.518703409081,504.6503803296831
2020-03-07 16:33:51+00:00,488.8900770052368,434.6480736169952,459.6929163342147,535.4073430925615,527.0090910140755,596.9217762162458,591.3654778653192,564.4727002445806,538.7221572391243,520.1880292240054
2020-03-12 16:16:01+00:00,461.91013241565145,389.2547863283604,427.2041354433379,501.7838469394744,496.841932185616,557.320279171638,551.2329037295248,529.3863518394041,524.780514888607,498.2767469108857
2020-03-12 16:33:53+00:00,481.6038429070072,407.6428148681737,446.3669620031207,517.8132598749055,514.916182345204,578.4583840068088,572.0756959422711,549.994603970673,532.5146180673834,512.8493477481882
2020-03-17 16:33:52+00:00,487.4733611962806,423.33094694982,449.7695992585813,517.8207631017827,519.0385872906386,584.2303370572163,578.0557249341109,549.4793558760251,531.1203097525346,516.2782444235498
2020-03-22 16:33:53+00:00,490.9642200632711,417.57332935017695,446.26830110785033,512.5232726708457,510.4651326591832,577.4638378863673,571.0031584596574,543.076005883623,528.7922100139413,509.78654785880326
2020-03-27 16:33:52+00:00,486.8949358721295,404.0369274935498,440.6609181011057,498.2964728152229,497.2391410445839,568.9094497855697,557.6504541098799,535.0057521158358,531.3257549889888,509.0587384902029
2020-03-28 16:15:52+00:00,479.0781469592053,399.013110379693,432.6946452785471,493.62102091765234,488.82917744549377,560.0155870176352,554.3114920027504,527.0763702079612,515.9972262337831,498.057684508356
2020-04-01 16:33:53+00:00,496.9457673767268,425.3763785107572,449.6425118838913,516.041841468352,514.0823624818208,580.326386721527,572.5389347016173,545.0111404725562,529.5375663778836,519.8100597375611
2020-04-06 16:33:53+00:00,485.8410029942878,415.5230045680759,445.35556874207856,507.0338005649072,505.50803215729,574.5987001992157,565.5180365328832,533.9952011093759,519.5707728234947,509.4244417495381
2020-04-21 16:33:50+00:00,485.4494969633603,424.35079033629,451.9405513624672,506.6157128430394,507.9994816787547,572.2130568310338,563.711303039718,532.6738721852282,518.2763717729161,507.22408038828553
2020-05-16 16:34:01+00:00,489.90011698997125,425.01287536884206,449.4385226288781,523.5562405224524,524.965984383279,577.9541371998016,573.0232331828836,540.1419532767959,522.009738075187,516.7223373444842
2020-05-26 16:34:01+00:00,474.688605669014,401.53661885719566,433.7797706999018,495.9629963477606,497.5224466902017,557.577879212243,543.1708388508894,514.6661923111219,499.1056289868183,491.8382463152228
2020-05-31 16:15:38+00:00,501.7442588222675,425.1347047256424,460.432909280793,523.9094720726569,528.2689054741744,590.2200213783741,588.2620005521223,,,
2020-05-31 16:33:57+00:00,499.87799959915424,435.6563750571517,456.8551539742387,526.5402258481239,534.5688866105006,583.8405732694155,574.6004996634541,546.4624963371002,530.9182551970551,522.4198783347522
2020-06-05 16:34:02+00:00,485.4801974862218,413.977513821392,443.48149598092334,504.4457612742953,509.5542638836727,568.0227661204533,547.52186404793,517.6454372935235,509.47766997534814,507.6736692009747
2020-06-15 16:34:02+00:00,483.2042029369831,414.5076274245675,439.2035624846045,525.268966604156,518.6774657244691,577.3342931500362,557.4824927339529,531.0672001669324,521.5540885450675,513.8658976253026
2020-06-25 16:34:01+00:00,466.867243314106,415.1013013031969,443.1612061212195,514.6024947241037,500.2438999295954,572.133890828727,544.688027517155,514.068741790446,509.1815228172061,485.83321770672615
2020-08-24 16:34:01+00:00,453.7332008420556,413.1113053965434,439.28648482641296,504.7139177599344,491.0841385290876,562.8742124077494,542.0003878575094,525.5178019995972,497.3099463613552,496.2748884577903
2020-09-03 16:34:00+00:00,439.1422460379843,408.0169487277516,430.69870095062686,485.3270059314526,473.85202348351066,567.1915330438771,543.0786747936281,513.6993149486453,484.770174927084,491.3690015038623
2020-09-04 16:16:19+00:00,434.993792851396,407.0891887307974,436.9518412884588,488.330638673801,472.5230458003167,586.1332118308283,547.8147408848913,512.8391577552068,484.2186769362791,489.7830629028531
2020-09-23 16:34:01+00:00,,,,489.35784241900046,474.14160895947526,,,,490.4039504636849,483.6865414337384
2020-10-06 16:16:28+00:00,434.38773690171496,404.0260257146598,431.2175543897408,483.566542329378,464.772922180066,560.8889826226775,536.0244664957769,509.4084202196649,481.26831185650815,482.209042531728
2020-10-13 16:34:01+00:00,464.6786822710185,426.7920239919879,441.26945871018654,517.7425242587744,505.19181609319367,575.5720474225982,565.8250192241094,,521.8772085761472,509.5657635435597
2020-11-07 16:16:26+00:00,445.9062176157386,419.6961064249053,438.0796441225584,482.8709707917796,480.3987680538321,563.9054512852238,539.062670331721,512.1794505899729,500.1830930538907,489.0520312016881
2020-11-07 16:33:57+00:00,453.31918704411805,421.20658421209913,442.0373026170622,492.6679109199352,487.457639155716,570.8634619723258,551.0519830739054,520.7265046649582,507.6856342974044,496.70588378690616
2020-11-17 16:33:56+00:00,460.73700961648126,426.8746002873517,443.3082058179742,491.99450012905487,485.4645328491051,579.2116660128851,548.0362820029475,530.2139507570978,512.1058207509963,502.0459543619232
2020-11-22 16:33:57+00:00,476.3023413211091,425.3323772014363,446.5644462831574,510.7723931895428,501.2850318814676,582.6667041115127,565.9636800778717,544.8672063310233,518.6777778365819,511.1245618648112
2020-12-02 16:33:55+00:00,457.66119402793737,,437.6210206625947,496.6016845414032,483.35767097758185,570.8918688789518,547.6282399650725,538.1203883158219,501.1450108292167,502.7295162010334
2020-12-27 16:33:53+00:00,482.095761203882,439.9551969091308,458.6014408730296,520.5971244660179,516.3857725048414,,,,545.6392670463051,522.7390676839152
2021-01-01 16:33:56+00:00,457.8702885841746,410.7083092570742,441.3862827078436,498.33351262155617,493.332512022549,558.6822306606457,541.1853447511764,554.4343249527678,508.4859065045095,508.63731153110217
2021-01-06 16:33:54+00:00,475.8857179885434,424.11020567741696,450.4923039394593,510.91825093451706,504.5079801406338,577.9562951302748,563.2592289339115,548.1275168087693,518.6171313564305,517.675422509838
2021-01-10 16:16:21+00:00,467.2462923437605,409.1413007760911,444.51318970259183,504.6270936052096,502.691126716034,568.117812073564,555.5489907577614,542.5861129376106,513.145074988739,512.0445893075519
2021-01-11 16:33:56+00:00,467.01674638415415,417.5515126743885,446.8824230918409,507.7031492634591,501.6985292867387,573.7093234229608,559.4503365563091,545.5398289097444,511.8858524741621,510.95489582088464
2021-01-26 16:16:17+00:00,457.4564288542834,386.1537434778614,433.8769559447464,,,,,,,
2021-01-26 16:33:55+00:00,,,,,,,,,,513.179597938621
2021-01-31 16:33:55+00:00,466.233016999236,405.1775594291309,435.1460612191205,502.17959143369103,497.8356559577499,556.0605491748522,552.2964326017102,530.3709717037569,525.3274317487495,517.3013469316714
2021-02-15 16:33:53+00:00,484.5827865201583,410.77963146794775,460.6085658804898,510.5808118020232,498.5437105783594,587.393899012042,572.1253468124073,,,521.401313181683
2021-02-25 16:33:54+00:00,493.128654594074,428.97385391938445,467.33941221034,526.0787543842778,518.7561919745858,590.1793385442098,578.7386218089132,550.290632366167,541.6637073881752,531.1472725999405
2021-03-15 16:15:59+00:00,471.3648620609629,398.78654490852114,442.4875780708868,502.9842266322667,492.6354542847312,566.3340470029837,551.5190267782353,525.4686674135576,514.8129935283774,503.8148049916826
2021-03-17 16:33:55+00:00,476.9118548117845,406.5734308868516,445.5034892512781,519.266083674275,511.7179082316519,574.910496449007,564.6897621252615,536.7380252150356,529.323229715984,519.4454490042986
2021-03-27 16:33:54+00:00,501.8836152873345,433.667863345278,457.7312644997902,526.0907508519728,523.0360747788111,586.6188034081628,575.8254834795277,549.770787748097,536.2090751362834,527.1475277327088
2021-03-31 16:15:55+00:00,481.6370359759876,395.0264963870288,437.340276339752,501.9967485990233,500.61586062327245,556.2727790744987,546.9555148355357,527.6200489505222,515.0586360773154,506.32137648999054
2021-04-01 16:33:53+00:00,473.0265827115133,399.3577111429868,438.67759513325166,488.4029164204791,490.46599542845297,559.7754827248673,545.0607210007449,518.06474932144,506.62798869377946,498.881286493628
2021-04-06 16:33:53+00:00,501.2873645011631,438.8568665785644,462.9190508695111,528.0898841636626,526.8872484348676,584.7603759929261,576.8950783944724,549.1247472265777,536.3380722057656,527.4271581249086
2021-04-16 16:15:49+00:00,466.17476041625895,400.9877183841056,439.1374734187044,494.2017544799802,482.8239747343599,559.4294767396063,547.8995585466153,509.006123753954,505.3660532320844,490.7641549958074
2021-05-01 16:33:53+00:00,476.862904471498,403.207539957636,438.6683064851175,491.5606686015829,497.8954105906092,566.1402081585369,542.873891978731,507.1486463339115,507.8143209363348,490.2010754421997
2021-05-02 16:15:40+00:00,474.2252588223098,409.1557938051382,444.97129931112056,499.8752123645384,505.4170104780909,569.6074496801896,546.4453287707048,517.3879776648818,509.6565902047633,496.06341027694
2021-08-04 16:33:57+00:00,483.18529427450886,438.3817730511744,450.311667632796,513.1045814362354,518.4601636133785,589.4453494416804,563.7433610184594,524.171887173785,522.7938626278386,512.4628494147772
2021-09-03 16:33:52+00:00,476.7666294865668,,453.586868580549,516.8474249215874,514.9857314283821,,,,515.9765010948263,506.6636430285562
2021-09-23 16:33:53+00:00,,,,,,561.5712013161019,543.6431035954049,489.86779528361626,476.1336628946494,
2021-11-22 16:15:56+00:00,448.9606540456256,410.4205827143713,438.7699210091056,504.1124657884406,481.77784695438936,573.5408196209954,544.756882005645,501.7857450417114,477.7035457756474,483.2286536611821
2021-11-22 16:33:52+00:00,455.91947457585553,425.6760031008092,446.973622983804,508.2437553149129,493.6480549671724,574.6715285712341,554.0255578893756,509.7546533674538,483.6506540185408,489.349381908301
2021-12-20 16:16:25+00:00,451.1905162913477,406.8930404263697,439.9485432413293,503.0166717827398,491.647531688758,562.0562175175485,540.1211548539279,507.0246665733951,488.1007772701696,497.20034932805584
2021-12-28 16:16:24+00:00,480.7117728119883,421.7805724265392,451.5353431475132,,514.6107171611059,579.0616014934532,560.61498028147,532.5124889171675,,
2022-01-11 16:33:51+00:00,486.2984108186436,437.782163465068,457.5014236438311,526.8035290516804,519.8647353291503,581.6306264585178,568.2945957898273,539.9226444185887,518.5655855400166,518.4975820598607
2022-02-05 16:33:55+00:00,484.9940368537072,407.0053329699425,447.7155222296901,504.68050088705337,492.09915919681146,564.3440200873483,554.5431701430518,521.5898534446949,511.03282143057095,501.507314302752
2022-02-06 16:16:24+00:00,481.845996157288,402.6505140948348,446.352027620743,505.0202973124162,486.3728823223661,562.7644403866572,556.6610116673631,515.5113364228016,498.3694870033213,499.7212274427227
2022-02-14 16:16:13+00:00,486.2464194626072,415.1360881711889,449.8806643503343,507.8594765161308,494.31426438344687,567.240888778689,554.2999926760809,525.0582773543973,508.6354757625113,504.33498456812765
2022-02-15 16:33:56+00:00,496.7257543270038,422.7942546297974,462.5079989115388,518.7802179827755,505.8920232882963,575.841504966014,563.5552559083255,533.0899054523519,523.428729003013,512.7121667420622
2022-02-22 16:16:15+00:00,478.2983236448941,403.4928114228894,438.411326054301,506.4697228733816,499.37702637231325,566.3802393986516,553.4370566382632,520.406900233005,510.0533541770221,501.4794777023516
2022-02-25 16:33:55+00:00,496.786335754363,428.0481229430388,454.7100928216685,525.65547793625,523.9024975705177,576.8528695270298,568.3158699549728,541.0263346258325,526.3573921976181,520.9433088004846
2022-03-02 16:16:09+00:00,473.881883815132,404.1754023028533,440.6784781888148,502.1385589170032,496.93794686740455,553.8257008412147,547.6822916287496,516.2996190995052,511.2083327282877,499.22594281389536
2022-03-02 16:33:52+00:00,,429.7960399168194,,,,567.9858704875671,562.2428278348316,530.2472472599595,524.1019192458145,513.9583703828879
2022-03-10 16:16:10+00:00,488.7668547109293,422.565057164457,450.3587616794523,518.6468998757429,508.6445864528991,575.3327770071048,560.5989163154401,533.9931625172375,512.8966690171294,512.2338947208718
2022-03-17 16:33:59+00:00,,,,504.18790284737247,499.7497995457029,564.7750926848157,554.1017910012264,525.1444841995217,512.4973088930217,498.0248928219064
2022-03-18 16:16:02+00:00,478.4401901200271,403.9227045216917,442.9407917346383,502.3093786575699,495.3255475213312,557.5105540492675,549.8956621230229,516.4111542177758,507.4693724337161,492.9434936730288
2022-03-22 16:33:53+00:00,491.9563546824433,405.7028946497329,441.4234442036926,512.6174205124619,504.1904844884977,560.610195417473,552.58578125851,530.2773822684235,527.1450507530808,508.6869508088648
2022-04-01 16:33:52+00:00,,411.5087017719172,452.385732066796,,,,,,508.8033148572769,509.4170398759854
2022-04-06 16:33:56+00:00,481.9517336412173,408.252582762172,447.4772174667687,496.5895747772409,504.8435493332729,568.4329959441086,555.0376723993322,527.6119546672885,502.00581930480257,503.4977572862047
2022-04-16 16:33:59+00:00,493.8506748154256,410.57338285242696,442.88289490830886,507.5778083723228,501.3263272027632,578.2197241502628,560.0588650618338,531.6330450187113,504.5739615927663,507.6532389462516
2022-04-19 16:15:58+00:00,497.91339024837583,396.7040853714345,435.66528815024,500.8794550983775,490.78041417996144,572.4919512474553,550.9893347222695,520.4788428892115,497.8900018841338,499.9343817213464
2022-04-27 16:15:53+00:00,502.11837507244434,427.7849507410874,452.8114258281605,522.4668844232832,520.4195138208391,583.0668333686583,577.6473252969047,549.4081461648185,523.0153666766441,522.6727662167623
2022-05-05 16:15:59+00:00,473.8346793183444,409.06140879633176,436.54389595316405,489.6853550773413,486.48924565681926,563.8421865087796,549.9475189144498,519.4492843198478,495.2500990103512,498.4173518435065
2022-05-21 16:16:05+00:00,479.8256149018817,415.16352363736456,442.95938980920056,513.0956099574863,497.2896730872067,570.1680865778783,547.6816112565668,515.7044492854315,507.39137064908647,500.2748221865143
2022-05-21 16:33:55+00:00,487.3299404924823,419.8089651630153,449.03155002275753,514.2610465618125,501.3391789347797,574.8018713058568,559.9559576110368,521.3778895690969,511.5432818187357,501.7878161349974
2022-10-18 16:33:55+00:00,460.1960523770284,439.4813358980615,448.8979092009989,509.6032454100184,500.2677749355911,581.884612647163,556.7261020338535,534.2375346618303,509.28237053860624,509.8352671651219
2022-11-07 16:33:54+00:00,462.3713982711096,432.36293030792166,448.6571094651077,510.5695865301417,493.6852110735391,580.0974070810082,559.4715068287823,531.7915288596915,507.40488143424375,507.2982162924553
2022-11-22 16:33:55+00:00,,,,504.7883311585516,505.8995518261392,,,,523.902269593865,505.8094417139973
2023-01-08 16:16:35+00:00,461.83523000543823,403.8221768263976,428.152199619656,501.8592600353853,486.9518408516639,551.7778230261301,542.831677883692,523.1291572943151,506.71131575501175,493.969403593651
2023-01-11 16:33:53+00:00,473.30829490074353,411.8311882494068,433.6468213581365,499.6032476583241,484.2686292915072,558.2125651928637,550.7324586303479,526.4905468353271,514.5064581110273,497.1651181212375
2023-01-21 16:33:51+00:00,478.54186873152696,414.4463561186416,435.3257121063211,509.4484608574293,492.3195778870644,564.7142879758317,559.1756936734159,534.7685390905888,518.3465639783342,498.9095505706068
2023-01-26 16:33:53+00:00,488.7089871863561,410.0743121951679,435.440782521528,516.2370259636697,497.616387176659,562.9000236621573,,,,506.5363618583455
2023-02-05 16:33:53+00:00,487.00452206913855,416.38131232567775,435.8288315543567,515.1058990584239,496.4450268123168,566.7265676344643,559.5462804970734,535.0365897796296,519.9692709604452,503.2700441904768
2023-02-09 16:16:39+00:00,468.2227737408165,401.6054520419992,423.47378058044114,509.51453802326336,478.0292136515656,553.7899181927417,549.2039257398776,524.9069901452256,524.3494088266743,489.47826826057474
2023-02-10 16:33:54+00:00,480.8937345372372,405.8195186706628,430.0995384290703,511.8319112359482,486.4588996851627,561.0250780380989,551.5542889449484,531.2069749698289,521.9618894744964,496.3312617201909
2023-02-15 16:33:54+00:00,498.1336718630327,,450.5607864001981,528.4836883776798,513.6909595846403,585.5830672543032,,,532.7517709574647,516.7746950649764
2023-02-17 16:16:22+00:00,493.28988583106417,433.8159024392416,447.6354971333907,526.3090317545658,508.6749008100792,579.3774942027126,567.3516609164508,545.9984189583149,531.5363264057452,512.7554149233896
2023-02-25 16:16:24+00:00,478.2974782211099,404.5603311835094,435.54182276938656,514.5419302179388,486.7713831568131,562.0282747940735,553.947739582394,525.6792112467148,512.1841995191014,496.55776174674105
2023-02-25 16:33:56+00:00,483.8972747860054,406.0600227181016,440.3111235389918,509.7917469650741,495.96105334626736,564.2931592798122,554.4341497638043,532.0304936023423,517.8082956486319,498.7531445778105
2023-03-02 16:33:52+00:00,490.6628377761703,424.3278934952072,449.8160601491373,521.8603764675194,511.58531195356375,579.2495266689216,568.9826670010032,543.6318104262185,524.3567354155105,513.2445048780133
2023-03-12 16:33:52+00:00,473.21186113336665,399.76068269581015,444.6409315040751,506.87762440554,495.6553437257669,568.093677267536,557.0197275141767,529.3477693489962,517.7804742764806,493.3163176716116
2023-03-13 16:16:17+00:00,475.0616665553181,402.7188732339407,442.94190338407833,508.442148029468,500.4037414902591,565.4415799995963,562.2318610281272,526.9947791799733,515.3568284817757,499.3984002026283
2023-03-17 16:33:59+00:00,493.934628993536,430.9603903182746,457.90087601885983,531.2047236693131,525.1365753365568,583.3951984650529,578.4414762827923,553.9523526978513,535.9760525502879,522.0648584970218
2023-03-21 16:16:01+00:00,471.8979082683167,395.8446387481249,442.4880013888073,501.770218728452,505.294252754065,561.304406526301,557.0456046636173,529.3910972852879,507.233275841644,506.2350849203991
2023-03-22 16:33:54+00:00,475.4667038068997,397.55314934715454,443.2138505786834,506.25893403075423,512.212561025153,565.914959588586,556.5442954894809,528.5354935734068,509.72391351111565,504.5091901699654
2023-04-01 16:33:54+00:00,491.9414805222995,418.45354777813054,457.6796658433692,520.9941086606527,527.7859567745787,583.886619850114,577.2256232524674,548.7830949556422,523.7639462863543,516.5738136176772
2023-04-11 16:33:56+00:00,470.518035964196,399.1074130397028,454.4234708164004,506.0896896726543,508.681223362041,563.9827196370611,558.2370229609924,528.9280424199936,504.4032068586288,504.32220847800136
2023-04-14 16:15:59+00:00,483.6959858747746,415.3040028191666,458.7238581141365,528.1405258757336,531.7406608321429,587.7658888394087,580.4466784301744,554.7253390133473,524.6365936371427,521.7784694370071
2023-04-26 16:33:57+00:00,489.1266132159086,412.5027398531812,455.7174083599797,516.8454356060294,517.9541907170036,578.7265702988287,568.056768907087,536.7715928462669,514.7512907091265,512.0808280195707
2023-04-30 16:15:52+00:00,502.6205736880689,413.5055634735572,453.7189482211929,520.7137455386539,527.2949390327351,585.5227020541653,578.198182580758,543.9490375994361,522.6662203713469,519.5851526962647
2023-05-01 16:33:56+00:00,501.2649691050684,424.5217449908823,458.9817896945688,523.9634106426164,528.7943491707264,586.7475282378347,581.3808850624843,547.5777725014923,525.8431641557796,520.9067651309867
2023-05-24 16:15:27+00:00,467.7279585480214,405.981062192702,436.1973775967164,495.2942057644531,484.6878527624008,566.498034415254,548.3114044401433,522.3800100055308,494.7670013040452,496.9162694180364
2023-06-25 16:15:40+00:00,,410.5832099791109,,,,572.9716143104099,558.4787302599319,521.963099127596,513.1297910615245,
2023-07-05 16:34:01+00:00,441.708013249485,401.2053363541594,427.5470497313087,477.5453114916161,458.049506946541,556.9819313232789,535.8606852433676,494.756233713181,484.2690741556619,475.91696488627286
2023-09-08 16:34:01+00:00,,,,507.7137843980241,,578.660662636894,557.277012413058,522.1243324660709,504.2984394137135,501.5363273992836
2023-09-18 16:33:58+00:00,430.2089779376537,,427.3887724546561,477.408291883201,476.1992996453608,,,,476.0071623064707,471.67104215139466
2023-11-07 16:33:55+00:00,461.43346477998455,414.8908530316444,442.1039893137311,,499.43289979491306,,,,,
2023-11-12 16:33:56+00:00,446.2160172403951,407.0104295377855,435.3193005733585,487.7281359282608,478.1280474767368,565.8949807638473,,501.6708512015105,491.7977202752864,482.6853065084313
2023-12-07 16:33:50+00:00,,,,,,580.226091953705,564.6721336852344,530.378629483734,,
2023-12-17 16:33:52+00:00,436.877452680798,,428.347879207225,485.5071605606449,462.15846212714985,558.1107990913629,530.5007430525749,495.9109204333017,481.0432586830353,487.2146076968869
2024-01-11 16:16:25+00:00,,,,,,551.4739928404101,546.21648758763,495.89039272864215,,
2024-01-27 16:16:24+00:00,465.3665820207504,394.1866993568177,433.05647803847967,487.0484971685637,485.05306894779983,552.498699379192,551.8842078661705,511.4120257199892,490.0015887364865,492.0571527124079
2024-02-25 16:33:48+00:00,472.9963631930588,406.12690875974994,437.3330928424963,500.3398137503541,497.09377947829057,574.3828055725046,562.9167841612928,547.4422174132475,507.10860812743294,503.7067468888812
2024-02-28 16:16:17+00:00,473.7755929366772,401.2865648478466,432.5827587373236,506.1060182284669,499.1011354741445,575.1742255449367,,,,513.5738636343754
2024-03-01 16:33:53+00:00,476.1795676489256,403.2629894951871,435.5968230559656,499.1317440343822,497.6126510781172,575.057535482784,561.9560607857582,531.7553321506632,505.2134909685958,505.4084904294672
2024-03-06 16:33:56+00:00,500.6379750960196,429.1580111172639,450.1433950998591,522.2373303945138,528.1762803088315,588.481950619617,584.0182134415969,552.1657169672101,520.1138606463098,526.0870180386916
2024-03-15 16:16:18+00:00,483.4281186699176,396.6508241217033,439.09693808918064,504.4896681530862,493.7621032977603,569.255675100741,560.7935735963016,523.5868149582038,504.33659336972335,502.8814365151703
2024-03-23 16:15:50+00:00,,,,506.6630186921724,,574.9498880084819,561.3659769582541,527.9314602064437,515.4106333600533,512.3666025143353
2024-03-31 16:16:09+00:00,479.75916105876144,402.6600340641919,434.9864140298142,505.4481426397939,494.2713207010847,570.0305605392717,561.4482667422232,524.5945975023752,505.9813327784382,501.54264243109066
2024-03-31 16:33:55+00:00,480.3967636101478,400.639267435986,435.9299219376634,504.8810650373722,494.5681016633973,573.1758790014466,558.1729062037244,521.3788494334425,509.804606263776,500.2302622084279
2024-04-05 16:33:53+00:00,,423.87884832581193,,526.4334134851684,523.1874188281214,590.3039611891311,584.060454801231,549.8433288138319,,
2024-04-08 16:15:44+00:00,471.4699509725839,392.5935136017723,434.6814743031123,500.6255795156176,492.2665418371601,571.3539833066463,558.1972220498761,520.6525619807422,501.8347675049065,496.522548930414
2024-04-10 16:33:55+00:00,478.7530146797448,394.7788525847059,436.1613498248911,504.7945886149886,488.6324680802336,578.4545550587579,553.4687405999105,515.1425456476844,509.8660332878658,500.3928767057935
2024-04-15 16:33:58+00:00,485.1290556356512,409.7600601366548,446.7864613487696,515.175015785958,506.5793491566154,580.2054121679541,565.1189020886043,534.8725782833276,514.1464271321685,511.4420154221503
2024-04-16 16:16:00+00:00,481.45641460551735,408.51020710741807,441.08088289884006,522.7003478671182,513.0638249072024,578.7247474732972,568.277260027722,534.7262151177606,520.5602357749979,515.1365428435815
2024-04-24 16:15:35+00:00,467.9708466497361,396.4135652376153,435.77087637760326,500.246052415,499.3343135732317,564.0593902825783,553.868699534658,520.5989499738994,498.7564056614687,496.2046661273055
2024-04-25 16:33:57+00:00,477.39811652617055,404.07775529110455,442.3597842375305,508.4766819964055,501.4984524389052,571.2236455906166,559.6211902821935,523.6478886030571,508.5753425887837,514.5104659625038
2024-04-30 16:33:55+00:00,483.7774287045669,412.7224347752768,447.879784348002,512.1960614439913,517.8745943931824,580.110829264604,569.8004887857008,533.3446364830269,513.7150136474169,520.9834435535076
2024-05-02 16:15:44+00:00,483.24455623251055,417.9491124542069,452.8155827387735,523.7784067192383,524.1637680568343,586.7464615510504,575.9213487963056,540.923539126099,519.9258399374415,517.5140173795844
2024-05-10 16:15:24+00:00,465.0455529890857,391.4158233075183,429.88176684423325,493.0287420647985,490.4233965767348,558.429814576059,549.1113103316135,512.6750212980489,486.6513765877944,492.88301282858
2024-05-10 16:33:56+00:00,468.8718679706458,395.197097810015,433.47954803968105,496.81229330030544,491.770462935582,565.2732360617633,548.0802488079337,522.9706719747157,492.22948002957946,494.198740587061
2024-05-20 16:33:55+00:00,481.2364058202672,419.0729136931134,447.13341845643725,516.8802357029325,509.9084254243816,582.2849614768702,566.8167777351159,538.3735831770423,518.467305384576,515.8774680838075
2024-05-30 16:33:56+00:00,483.321323733676,420.90932801744566,445.3953665697099,516.0561935839725,515.1829252598155,580.3975688806377,567.2862354341191,537.4476179100359,517.9353073066624,513.1310864233807
2024-07-13 16:15:35+00:00,,401.9813699837006,,,,,,532.224838260384,511.2710492825065,517.369944083675
2024-08-03 16:33:58+00:00,488.23924328343503,432.04614174035794,455.6616606442116,520.1223166590172,513.2767674900417,584.5142485563445,565.4798557786194,542.3139407683419,516.8733859122802,519.9633877099322
2024-08-08 16:33:59+00:00,471.09392281555006,416.4938741062157,442.3549638307408,506.0949551987561,500.1231494535994,572.9307037924493,555.4040583364301,527.8219113038936,506.587408556031,500.75318388692654
2024-09-02 16:33:55+00:00,468.2015086121661,416.1081331460233,449.2669498465782,510.07631227553566,501.77103794805646,576.19637080992,554.1881922424402,532.029627586266,506.8807967863506,505.94535107792
2024-09-12 16:33:53+00:00,,,,517.4680346008429,514.6369589835613,,,,528.4780562996153,515.2118000241715
2024-10-02 16:33:57+00:00,,,,510.3141075940672,491.46296503132976,,,,,504.4726206229341
2024-10-09 16:16:02+00:00,,,,,,571.1743106139229,550.8932706209341,,,
