,dates,satname,B6,C2,C1,B4,B5,A1,A2,B1,B2,B3
294,2023-11-12 16:33:56+00:00,S2,454.7788251737329,416.64358846279055,441.2473983733616,497.36129485326586,489.1373719624569,572.9009145274874,,511.3040101265156,500.36052820862415,491.24811444176913
295,2023-12-07 16:33:50+00:00,S2,929.1019702098018,,,997.4879833318514,391.24425372638615,571.9124359166981,554.5109985288926,518.9473524328497,418.68835724297855,
296,2023-12-17 16:33:52+00:00,S2,463.9292823218668,,447.07606895873414,515.9404689068473,496.93938595138115,580.2441142522373,557.5525726936436,526.3442287795041,508.09508832410415,514.2664373379557
297,2024-01-11 16:16:25+00:00,L9,,,,,,570.8070263113875,569.8457507188244,522.473313751236,,
298,2024-01-27 16:16:24+00:00,L9,495.88663465027525,428.5217585650332,454.1857452435354,521.3835563767792,524.2931366143318,577.4696515306214,582.4042604956953,545.7470849282047,520.5216413660114,522.5772053419328
299,2024-02-25 16:33:48+00:00,S2,497.54703116500735,433.746410228192,454.3297091307684,527.9593152187962,528.658924013653,594.4697157313715,587.4674521332413,575.0617188816897,531.6592760993815,528.2574148608297
300,2024-02-28 16:16:17+00:00,L9,497.28186530816913,427.73112126577513,448.85633191758734,532.5505746463954,529.3234856660628,594.4066302125211,,,,537.0801360058674
301,2024-03-01 16:33:53+00:00,S2,490.2264021765894,419.0656783388089,445.3215546520406,514.934432878004,515.6728668993993,586.5504000963272,576.002895313422,547.558020994285,519.2603254962596,519.455324957131
302,2024-03-06 16:33:56+00:00,S2,487.9723881564046,414.909225810197,441.37491183397174,507.98854508744705,511.8919542436123,578.1191976690229,571.352626501982,537.9169316601433,507.44827370669486,513.4214310990766
303,2024-03-15 16:16:18+00:00,L9,494.0835345783739,408.63816701871656,446.4737644873426,516.4770110500995,507.46192375148973,577.973742662205,571.4489895047578,535.574157855217,514.9920092781796,513.5368524236266
304,2024-03-23 16:15:50+00:00,L8,,,,516.9839947543188,394.5016400102059,582.4560524173156,570.5401779023844,538.2524362685901,524.5848343041836,521.5408034584656
305,2024-03-31 16:16:09+00:00,L9,487.37908834553906,411.23245226181666,440.26174830527566,514.0205608374187,504.06837006979873,576.2650465011806,569.0681940290007,533.1670157,513.6012600652158,509.1625697178683
306,2024-03-31 16:33:55+00:00,S2,490.0381665251548,411.4858457153689,442.6047393403606,515.7276433167551,506.9641911255491,581.0642995682705,567.8143091187316,532.2254277128253,519.446009178783,509.8716651234349
307,2024-04-05 16:33:53+00:00,S2,387.3836448642128,402.9501060017023,,505.50467116105875,499.26885617199605,575.0830576806877,565.4571282909113,528.9145864897223,415.2212712999093,
308,2024-04-08 16:15:44+00:00,L8,486.11080797095747,409.06447772494255,444.8174522250632,517.0965436387878,511.090500835069,583.3328663053157,572.8380790482498,537.1235261039125,516.4756245032801,511.1634059287876
309,2024-04-10 16:33:55+00:00,S2,507.81531245219804,427.4739375787158,456.2814021288972,537.4896736089985,525.9982795019591,602.2327986907651,582.5310383723637,547.8376306416943,538.928331060319,529.4551744782467
310,2024-04-15 16:33:58+00:00,S2,479.5912234520745,403.5299989301311,442.95257752937033,508.9449545794342,499.45927920630254,575.6744585632096,559.5810699050276,528.6425170768039,508.60859494859176,505.9041832385736
311,2024-04-16 16:16:00+00:00,L9,468.5688410935237,394.0116869064252,432.158716621306,508.2018276661253,496.4940875346391,568.1803691453024,555.3896865157284,520.2276949167676,507.67266226300416,502.2489693315879
312,2024-04-24 16:15:35+00:00,L8,485.171671027224,415.7644926622893,447.67913940817186,519.596979839674,521.4496592014306,578.1327920459776,571.0695239121461,539.9498773985733,515.9572300389566,513.4054905047934
313,2024-04-25 16:33:57+00:00,S2,496.2072676831014,425.2380503426518,455.38150426925176,529.6369770479527,525.6816467835305,586.6129510826509,578.4303414391243,544.8081836546042,527.3844937457145,533.3196171194345
314,2024-04-30 16:33:55+00:00,S2,485.2663205147215,414.3974380617006,448.9105556011859,513.8710647304151,519.788883863381,581.3290134729123,571.2893805958553,535.0196397694507,515.2039054575713,522.4723353636621
315,2024-05-02 16:15:44+00:00,L9,464.86576783235563,397.2729755040326,440.09180615405086,503.10226976906415,500.53389725663516,571.7092710418327,557.5425603961506,520.2474021759248,501.5470515372866,499.1352289794295
316,2024-05-10 16:15:24+00:00,L8,491.29519893322566,420.94667499467573,448.0545986517148,522.559593751956,524.1729413620576,579.9067976212643,575.3609562757534,542.2058729852064,512.9010225319344,519.13265877272
317,2024-05-10 16:33:56+00:00,S2,494.45353608078966,423.97647443392674,451.189933654396,525.5916699242172,524.6611790771955,586.2036917882447,573.6619169180774,551.7500485986275,517.8111481397233,519.7804086972048
318,2024-05-20 16:33:55+00:00,S2,469.76389347814666,406.16633730822764,439.1909099118922,503.97365931804677,495.1580524130837,572.8983604696807,555.3442653929953,525.4670067921566,506.99479304245534,504.4049557416868
319,2024-05-30 16:33:56+00:00,S2,474.30005760194445,410.76040361924765,439.14987463235735,505.90726918577445,503.58415451901783,573.0165329546755,558.2649693023877,527.2986935118379,508.9140411749309,504.1098202916492
320,2024-07-13 16:15:35+00:00,L8,,395.468978397309,,,,,786.080591354734,525.7124466739925,505.4822567612696,511.5811515624381
321,2024-08-03 16:33:58+00:00,S2,492.9757178073198,437.3746755797283,458.9407583915164,525.4508504983875,519.366520449322,588.3895458940683,570.216330302504,547.6424746077122,521.6098604361649,524.6998622338169
322,2024-08-08 16:33:59+00:00,S2,492.5821640631931,440.66814550981405,457.2314385406475,530.2692266023545,527.750888200569,590.5119920859754,576.892299584073,551.9961827074919,528.075649803674,522.2414251345696
323,2024-09-02 16:33:55+00:00,S2,478.52600930210264,427.723196422202,456.4146810934574,521.6913755517144,515.045395977975,584.6436895562318,564.5126929323768,543.6446908624447,517.2052974762872,516.2698517678566
324,2024-09-12 16:33:53+00:00,S2,,,,510.33365287681,506.4833798703809,,,,522.1363836560305,508.87012738058667
325,2024-10-02 16:33:57+00:00,S2,,,,525.612002609044,508.94627361987466,,,,,518.0707495251356
326,2024-10-09 16:16:02+00:00,L9,,,,,,580.3540185444397,562.1129136471213,,,
327,2024-10-17 16:33:56+00:00,S2,479.2980760727155,429.43244961641085,446.34198401977824,526.8542877907847,513.6150548757231,,,,527.9569906597222,523.2389644951278
328,2024-10-22 16:33:55+00:00,S2,477.0597633553453,424.90254907838505,445.690430617498,518.1316843261328,504.1170196650018,581.1574793593651,572.3258151922,544.9872804554692,522.5513944361469,514.7690287699932
329,2024-11-10 16:16:12+00:00,L9,481.908785123198,426.5054076513867,445.4949914403355,512.0252646017875,502.4016057219867,572.7595757487534,566.1077304383628,539.1953494144225,515.3936449777377,506.53273235038125
330,2024-11-11 16:33:54+00:00,S2,471.6081591521735,414.77910922812526,435.4352701538935,510.6838913261045,501.59208588162403,570.5314180543257,561.466720754147,533.9874051214591,512.8107332434317,502.56389691045223
331,2024-11-21 16:33:55+00:00,S2,487.3601579604929,429.5400857120805,446.6145232675227,519.5027410510318,515.9627007098236,579.0465748183817,575.714463081097,549.5113307157916,531.6990525372039,514.4538099938321
332,2024-12-20 16:16:11+00:00,L8,,,,,,576.4585995150179,576.645103616568,,,
333,2025-01-05 16:16:12+00:00,L8,494.9640193833566,427.0199695650207,445.01566603350363,522.345204416329,521.0816513524692,587.430222794244,579.3280362502556,549.3768670535457,529.0769295507099,520.6381775233874
334,2025-01-05 16:33:56+00:00,S2,500.89439301714117,429.53864171131613,447.17825045517554,529.9199521207628,530.1582992836262,589.9521154637471,583.5109511381107,557.1347819439287,535.6926123205552,526.3108566374173
335,2025-01-20 16:33:54+00:00,S2,499.19565565937864,423.7595055342285,446.3524004006071,521.5720907336928,526.5017979651657,591.3473621520092,579.4418571055487,556.4553325101726,531.6188608229457,522.0356514647737
336,2025-01-30 16:34:22+00:00,S2,987.8543764726785,456.80616754022003,470.79904690664006,555.2868287402628,553.9583927521055,624.8056975680142,599.6820550518105,582.02434506011,569.8807191605779,554.5261028021785
337,2025-02-06 16:16:12+00:00,L8,485.4998968804547,417.55745057906523,444.012935558649,508.4071891641881,504.40912413792995,575.80579761885,557.9844722165349,534.3808565383911,513.9772541821545,505.82265193418345
338,2025-03-02 16:16:12+00:00,L9,530.5957493583599,457.44536092091533,467.3157690451202,556.5004348645479,557.5736616177544,606.5916292758365,593.4040687947196,576.3773797237305,561.380257882076,554.3277122715588
339,2025-03-11 16:34:18+00:00,S2,502.5075610816206,420.15459039205194,446.68339468754647,517.4813857572954,517.4562601407274,581.0057880248578,568.4280182041223,541.2000546439559,524.6193896912844,518.4777446944242
340,2025-03-16 16:33:58+00:00,S2,510.9711333746272,430.28942872500585,451.9641061740964,534.4694903178787,541.5590229257836,588.8763958153118,578.8831253281924,551.556339917568,544.9872245194028,420.1925979169471
341,2025-03-31 16:34:18+00:00,S2,518.2123377208414,428.8253095585985,465.6151259497051,544.6031370048585,549.9588338585763,581.7179632954204,582.1720872150205,559.6960323424677,544.2302507652497,537.2071235357671
342,2025-04-05 16:33:56+00:00,S2,480.0136716220342,405.26783834759124,443.7806066336988,399.5198077925601,391.09402562491306,573.6046799233186,561.0731644140784,529.614471958892,218.9158954418742,393.33977997611225
343,2025-04-25 16:33:56+00:00,S2,477.28959225800884,408.92100385582535,443.56103213083003,504.0168089625157,500.0507428758379,569.7777262380239,555.5357217437756,516.4531096520496,506.1023894885563,498.00029689411
344,2025-05-05 16:33:57+00:00,S2,477.2097019719025,404.64241779564577,438.2781395867697,990.1781943534193,500.9675262439009,571.0634416933221,557.0546962491143,521.8137617484368,414.6652089520244,498.96819980591624
345,2025-05-10 16:34:14+00:00,S2,492.0734119781528,419.4487805800198,444.6312900042658,501.23917230849065,516.223957319407,573.8161834711536,561.0687762122632,524.579869877756,513.5519101582925,509.1554072316823
346,2025-05-13 16:15:32+00:00,L8,,,,,,559.9883243112548,,,,
347,2025-05-15 16:33:56+00:00,S2,493.6508865536189,425.324404452006,448.8507530236026,506.3846777056147,522.2833650418062,576.7565998974686,561.7210027958159,525.4803788760478,515.7208126928722,509.9490872747508
348,2025-05-21 16:15:39+00:00,L9,485.91834805921155,399.96464352419565,444.51860937189485,489.42466630071783,502.7079946033012,560.7081307184498,533.4464869109203,518.350875876617,501.18145200218703,486.9527894186069
349,2025-05-25 16:33:57+00:00,S2,478.4216610781134,398.7903069404609,422.2645877214872,489.59322071541413,500.3861089461777,,534.9431332729955,504.95240795085505,502.19815090778445,478.8163294511349
350,2025-06-09 16:34:16+00:00,S2,485.6455435610668,416.00954559104264,435.4648068428064,498.3331705180776,502.61926720239455,567.8637959737988,539.5067382016452,499.6265374343177,501.8081165332786,494.18101065490066
351,2025-06-11 16:34:11+00:00,S2,495.040646505106,427.9031172490351,445.66939794710066,507.268632685526,518.5724011610812,581.0352341218149,557.3977773456381,513.6178235887393,512.6012401390401,503.657513067309
352,2025-06-19 16:34:14+00:00,S2,473.089167428796,400.90630321826075,429.1119801370154,497.7685803988422,500.68437593562726,565.2697796845217,535.0937525672009,496.02759227762675,490.93777867852054,488.5614400543269
353,2025-07-04 16:33:59+00:00,S2,475.84164682578523,409.7321764637135,438.1535457189484,506.84212726021417,498.55407363689574,567.7474375825609,540.392752025656,503.61611054631084,494.0884813295007,488.6021714044009
354,2025-08-03 16:33:56+00:00,S2,479.73283260763066,410.0449758597009,441.5113032932246,506.52260734106187,507.2238507855527,569.2748025715113,545.2708895548612,514.2850774375651,495.0967856482011,499.24618452658217
355,2025-09-10 16:16:21+00:00,L9,470.65231576822293,442.9625025915745,452.2288637906279,516.2404015609798,512.8212830772558,580.98111908123,565.2594082124228,518.8316296737537,498.6457676120863,498.55865993755197
356,2025-09-22 16:33:55+00:00,S2,,,,498.8996533995724,490.9064677122619,578.1741693078782,564.3289154200071,516.6261239004286,497.16636336165595,495.22504945524014
357,2025-10-02 16:33:56+00:00,S2,469.0625462960797,428.4099079299167,444.2263871070976,506.870380801266,500.1780849999452,578.5563699175286,571.9338353516303,524.6711772591295,496.647572189741,502.7800389453454
358,2025-11-21 16:16:27+00:00,L8,465.0107988060495,434.6811431407607,451.45969392729785,514.1932068712829,509.4551837777716,592.6558002817145,568.6994701999196,519.6966056886755,513.0177069139854,512.6723890626049
359,2025-11-21 16:33:50+00:00,S2,388.4044037500204,,446.80935245773543,506.35105455001326,391.71649044008154,588.1651893657142,562.453109985121,521.3593504454846,421.9909425895166,422.86993125639265
360,2025-12-15 16:16:30+00:00,L9,465.406134610117,426.8258518147215,446.57450814386993,505.15527102275456,502.6948509008175,577.7529130745229,555.315191117006,515.9645729746567,506.35220137296113,509.2987864586449
361,2025-12-16 16:34:00+00:00,S2,469.52909217813504,424.3355660748216,445.57319796533756,504.1867811566471,506.59375606905024,576.1905604020479,558.6969767863976,519.3524852373927,510.9338194136029,510.0772176177561
362,2026-01-08 16:16:14+00:00,L8,487.067319456037,428.09165766112244,448.57349178405855,524.3249857638399,527.6356061231556,578.2524508673656,558.4565132154294,537.0793509793095,512.5482576308192,524.6135616833063
363,2026-01-10 16:33:53+00:00,S2,483.087942004098,423.7631065485167,451.26020894805146,513.8913011480802,513.0704452267022,576.8640839430725,559.1429298440664,529.1464231500521,510.5604503204132,512.489001627989
364,2026-01-15 16:33:56+00:00,S2,930.6313276709484,424.7705863290071,,516.957467426226,514.6626383611172,,,,413.3426739024666,420.95892769405947
365,2026-01-20 16:33:51+00:00,S2,504.9222371283438,439.794404844913,458.2324359355749,536.4019909915531,530.1176532471112,582.9680324241924,575.3932347015648,547.7772135905868,536.1497121313929,534.9294597518914
366,2026-01-30 16:33:50+00:00,S2,483.83039819474436,420.48490533775333,450.95757728794115,515.8793545470961,511.9079400295187,576.9285731646149,561.8589647824014,532.9761140339436,511.0365596121644,515.0169646341182
367,2026-02-01 16:16:23+00:00,L9,486.0848480140694,429.94788735583757,458.21717509871723,521.1640996576244,521.0428532741743,577.0978124311802,571.1275324454945,541.3920998640763,517.5557293538957,518.6157518966814
368,2026-02-14 16:33:57+00:00,S2,490.77859487173566,428.50752723442884,461.61342604436106,525.4207852887649,527.3901897388429,582.2016918409239,565.2619458088358,542.7842701313762,526.0473353870593,521.7013120985432
369,2026-02-17 16:16:18+00:00,L9,493.3930168260316,427.7219483189088,458.1646888206215,536.0203032523004,534.0884773295791,578.9318318647789,568.4003276116193,547.6761586473651,527.8242067345626,524.0562850393411
370,2026-02-19 16:33:52+00:00,S2,506.3858703857369,439.6407772779953,465.723495885377,547.2932681233126,553.6577848965434,584.7824405394571,576.4042950422622,570.8891612764795,548.6627746577125,542.5158747490334
371,2026-02-25 16:16:08+00:00,L8,475.8681349320998,400.85110598911797,443.62877543555567,513.2776702748987,512.2818543141074,572.9649959995515,552.4735831088667,523.6213536082535,506.6149266087454,511.492262417057
372,2026-03-01 16:33:54+00:00,S2,486.556490802648,414.9189726794708,455.7377471012562,519.4683666292179,521.4061534273612,578.4602038058127,560.329149988956,536.2361746513058,511.6147216861256,515.5011066622304
373,2026-03-05 16:16:15+00:00,L9,506.12593361318653,433.25760510323073,461.0130153625023,548.2964231109735,546.2225042490585,584.8234213471284,576.4726702658553,554.7664084385107,541.172253397911,530.9734997569572
374,2026-03-06 16:33:56+00:00,S2,511.91760874178465,426.60824801980334,466.0630060143716,534.3441266917679,539.0701023387592,585.5055767638278,573.4663341165226,556.5971755008914,537.197361079427,532.637080287512
375,2026-03-13 16:15:57+00:00,L8,466.8813517440733,396.4346874991838,432.9685125802198,498.97320229603474,498.98458914852824,558.7010095063897,541.9884637595912,508.8029550684046,501.6131132042873,498.62762753215384
376,2026-03-16 16:33:58+00:00,S2,489.7527577056146,409.9927799163812,443.7143017764694,504.9096010826961,500.89469932833777,571.4615572600212,548.6481120909385,511.14195556687537,504.4715990793385,500.5255591786032
377,2026-03-21 16:16:04+00:00,L9,507.2328437753199,431.11504132690254,453.8491767024127,531.433155893907,533.0033841734522,589.6792192300743,571.2220488269154,518.6402072872241,519.6062060602329,521.6997021933058
378,2026-03-21 16:33:52+00:00,S2,506.07075467323244,426.1056915185419,453.3940942094881,526.4353442216116,526.7257809058866,584.5756195098459,564.4685795427258,517.7952366859001,509.86599254015937,516.8016189475328
379,2026-03-28 16:34:16+00:00,S2,385.7201739556423,398.68230482246213,,494.42415933996926,494.5261276559919,560.1173608106114,535.2384280630256,514.2744135163376,497.85171833026135,492.9053942477347
380,2026-03-29 16:15:48+00:00,L8,464.5545365643583,395.4033568176695,442.3210178970999,500.01447591839815,494.0145949372137,562.3540772121801,542.9450525426037,509.38474527731233,503.6214581049378,493.78254191672323
381,2026-03-31 16:33:54+00:00,S2,479.88363468530196,421.63032874803,449.8968497405763,508.7245019630249,513.8662609619096,572.5450849942816,557.9474370535784,520.2471606455757,418.50767133846284,504.01149763465406
382,2026-04-05 16:33:54+00:00,S2,488.08351590928714,427.96831210231534,449.83832523569544,525.2878078046803,528.2973520688462,582.9402912720793,565.4919856044294,519.0820397601374,510.0790066730101,513.4622505752366
383,2026-04-10 16:33:54+00:00,S2,469.26405398446417,414.1381737293316,441.5411043584053,504.09905961738485,503.59839840627353,567.745536579615,551.5088165143388,515.3132018168309,502.0494918388628,498.4111994686623
384,2026-04-15 16:33:54+00:00,S2,,,,,,563.9002671820231,543.3262000907974,,,
385,2026-04-20 16:33:52+00:00,S2,481.74369858887536,427.0255825719156,449.67091305870656,515.0272405913294,520.0662837648381,579.4347133745421,559.7192153194022,519.4248720575089,502.2818869833465,498.72426300779176
386,2026-04-22 16:15:54+00:00,L9,464.4140164491434,413.248230779571,442.8138639882246,513.0110008002667,512.4722358408446,578.1185907540122,557.7534117874437,515.411896214257,503.6869748681501,492.95683450085676
387,2026-04-30 16:15:37+00:00,L8,456.67118551299444,401.35383231009274,442.81671016980624,502.8702116767437,499.40508953023686,,,,,
388,2026-05-05 16:33:56+00:00,S2,470.04645855550444,421.109450209191,447.7222312408243,515.4248080016822,506.6013740760426,580.027573196367,559.4946422144071,523.5534323563916,502.33077394933576,505.05004385351333
389,2026-05-07 16:34:08+00:00,S2,464.54619709567675,410.88529354322895,443.40254351547645,507.23053416578824,505.4438039260206,575.203287258216,551.7905019936804,516.7757399987588,500.52767336394953,495.29552167588287
390,2026-05-10 16:33:52+00:00,S2,459.8922126371409,400.2061759003703,436.057551378424,497.066110193245,493.2551737286287,564.8184130253237,539.1850004360559,511.3882752906291,494.63146987453564,490.1415814590071
391,2026-06-01 16:15:13+00:00,L8,486.1578829987433,416.87240082974574,446.8478536800587,511.21778248869555,502.4353988259017,574.4931165297139,562.9742558783356,515.7906916945263,502.37357936847445,503.93383705029805
392,2026-06-16 16:34:11+00:00,S2,476.09614201356476,425.7610521807912,448.8059038525897,500.785258957365,502.15134617428384,580.2428869751639,552.5651081974769,518.8478652275102,908.8998579437217,498.9398235714666
393,2026-06-17 16:15:21+00:00,L8,464.437051614275,419.8987033542308,445.2619222367441,496.2507806339305,500.8412266516779,576.5137681974968,553.9794125442382,512.6199149472695,500.2276412129118,498.47910687487894
394,2026-07-27 16:15:54+00:00,L9,471.684192536906,412.92572412082944,442.85151986171536,503.6720925137512,499.49687370947254,573.517605692068,544.4338589230281,513.7266731810518,505.22938861002393,493.0520818431148
395,2026-08-05 16:34:13+00:00,S2,461.65911483758094,406.34631576065715,441.89045385068414,496.365844899152,490.115718750367,556.7551837462424,,,496.0719659960381,494.5664983416052
