date,Hs_max,Tp,MeanDir
2012-07-28,2.3000355,14.227394,176.79013
2012-07-31,1.751709,17.610207,171.8924
2012-08-01,1.9438477,15.827492,178.49301
2012-08-02,2.3457031,19.781593,175.53383
2012-08-03,3.0379639,16.514992,180.0804
2012-08-04,3.1030273,16.083351,178.87553
2012-08-05,2.7687988,14.616066,177.93225
2012-08-06,2.2871094,13.212257,171.62546
2012-08-07,1.8729248,9.377296,170.04715
2012-08-08,1.9007568,16.525246,173.79695
2012-08-09,1.9770508,15.6082535,181.16942
2012-08-10,1.9763184,15.507668,181.0668
2012-08-11,1.9593506,14.473488,184.22421
2012-08-12,2.0004883,13.75425,182.57495
2012-08-13,2.2561035,14.580421,183.65633
2012-08-14,3.0750732,18.50962,186.2371
2012-08-15,3.1478395,17.766945,186.26443
2012-08-16,2.798462,16.082863,184.03989
2012-08-17,2.0478516,13.848976,180.39716
2012-08-18,2.3149414,14.929543,175.05646
2012-08-19,2.4222803,13.927101,172.79665
2012-08-20,2.3553467,13.650246,173.05319
2012-08-21,1.987915,12.410988,170.25038
2012-08-22,2.0023193,14.787941,173.61855
2012-08-23,1.9838867,14.673683,173.89328
2012-08-24,2.2572021,9.86216,171.20091
2012-08-25,2.4874268,11.252785,170.10234
2012-08-29,1.8586426,19.675636,182.73125
2012-08-30,2.7528076,17.360207,202.45143
2012-08-31,2.796997,16.889015,202.61433
2012-09-01,2.4678955,15.521828,199.22552
2012-09-02,2.4195328,15.259621,199.45485
2012-09-03,2.1629639,14.460793,196.48038
2012-09-04,1.9061279,13.584816,187.89279
2012-09-05,1.7436523,13.196877,186.3406
2012-09-06,1.4812002,12.129494,185.65596
2012-09-07,1.5579834,10.911964,174.65977
2012-09-08,1.581213,9.8426285,171.41109
2012-09-09,1.6405029,8.630226,170.3531
2012-09-10,2.1970215,17.706398,180.22037
2012-09-11,2.364502,16.346046,183.55293
2012-09-12,2.2373047,14.912453,183.39526
2012-09-13,2.196289,16.17759,196.25433
2012-09-14,2.2056885,15.840675,197.72856
2012-09-15,2.0526123,14.419289,198.7603
2012-09-16,2.2956543,14.7176285,200.46277
2012-09-17,2.3010254,14.677101,199.96341
2012-09-18,2.053711,13.525246,190.80333
2012-09-19,1.7385254,12.259132,184.10838
2012-09-20,1.8605957,10.305031,170.27837
2012-09-23,1.6229029,9.307472,170.20346
2012-09-24,1.5097656,12.95298,188.2738
2012-09-25,1.6783447,15.728859,196.24373
2012-09-26,1.895649,14.781593,197.8775
2012-09-27,1.8752441,14.528664,196.17445
2012-09-28,1.8366699,17.806984,198.11157
2012-09-29,2.0422363,16.348488,198.94179
2012-09-30,2.0568848,14.93589,196.53345
2012-10-01,2.0166016,17.417824,187.34601
2012-10-02,2.3300772,15.333595,193.47849
2012-10-03,2.3223267,15.157326,193.25723
2012-10-04,2.0550537,13.897316,185.08653
2012-10-05,2.0526123,14.965675,183.70741
2012-10-06,2.1436768,16.434914,187.32272
2012-10-07,2.3666992,15.138527,185.42816
2012-10-08,2.358716,15.018898,185.27557
2012-10-09,2.0344238,13.752296,182.3594
2012-10-10,1.8599854,9.582375,174.72076
2012-10-12,1.6669922,9.906593,170.11305
2012-10-13,1.6652832,14.491554,178.85657
2012-10-14,1.6917725,17.97007,184.2868
2012-10-15,1.7063799,17.376808,188.25201
2012-10-16,1.630127,14.763039,193.20415
2012-10-17,1.6044922,14.533058,195.03485
2012-10-18,1.5411377,13.21714,203.06627
2012-10-19,1.513382,12.505226,204.60966
2012-10-20,1.4035645,11.832375,202.78989
2012-10-21,1.2828369,10.962257,200.44678
2012-10-22,1.2681885,13.302589,201.37584
2012-10-23,1.4720135,17.688332,199.73087
2012-10-24,1.6477051,15.814308,201.77003
2012-10-25,1.6552639,15.586769,201.79007
2012-10-26,1.5510254,13.84507,197.1576
2012-10-27,1.3815918,13.01255,192.633
2012-10-28,1.2365723,12.159523,185.64876
2012-10-29,1.1505127,13.280617,187.65736
2012-10-30,1.2009277,12.141212,192.5583
2012-10-31,1.3154297,14.607765,195.24876
2012-11-01,1.3878632,13.621193,191.43448
2012-11-02,1.4934158,13.117287,184.66481
2012-11-03,1.480835,13.460304,188.28008
2012-11-04,1.543457,13.296242,189.1331
2012-11-05,1.5235596,13.891945,193.21199
2012-11-06,1.9387207,14.17466,201.00795
2012-11-07,2.4219494,17.2855,204.85403
2012-11-08,2.3952637,16.116554,204.39072
2012-11-09,2.1358643,14.290382,200.62592
2012-11-10,1.8363352,13.014992,198.0999
2012-11-11,1.6834717,12.42466,194.85097
2012-11-12,1.5804443,12.02964,189.82065
2012-11-13,1.496582,11.391457,184.0477
2012-11-14,1.3619385,13.27964,180.3584
2012-11-15,1.4066162,14.857277,196.84377
2012-11-16,1.8244629,14.027199,204.35928
2012-11-17,1.8375244,13.950539,204.69719
2012-11-18,1.7750244,13.2176285,207.2365
2012-11-19,1.4885244,11.989113,198.16103
2012-11-20,1.6673584,15.786964,206.7188
2012-11-21,1.6983643,15.608742,207.16432
2012-11-22,1.8282471,13.981789,201.63306
2012-11-23,1.8204346,13.840187,201.86012
2012-11-24,1.6656494,13.192238,204.67374
2012-11-25,1.5073242,12.754738,181.06294
2012-11-26,1.7924805,10.925636,178.68903
2012-11-27,1.8225098,10.5145035,187.11377
2012-11-28,1.6646729,14.185402,190.00616
2012-11-29,1.5172119,12.398293,177.48752
2012-11-30,1.3864746,7.5997086,172.27484
2012-12-01,1.2275391,7.1397476,176.85167
2012-12-02,1.1573486,12.809914,198.71436
2012-12-03,1.1811523,13.102394,204.24306
2012-12-04,1.3723145,12.482765,226.62218
2012-12-05,1.5274658,12.565773,237.66512
2012-12-07,1.7282715,13.803566,239.72725
2012-12-08,1.4997559,12.460304,212.66586
2012-12-09,1.5134277,11.661232,192.89996
2012-12-10,1.4686279,13.649757,192.07494
2012-12-11,1.4498291,8.587746,183.40411
2012-12-12,1.37854,14.778175,185.42719
2012-12-13,1.3840332,13.562355,193.16678
2012-12-14,1.3483887,12.154396,193.90067
2012-12-15,1.3305664,12.017921,192.54182
2012-12-16,1.3321533,15.006935,202.41466
2012-12-17,1.6248779,13.759621,195.72766
2012-12-18,1.6258545,13.6238785,195.9404
2012-12-19,1.512085,12.372902,196.59392
2012-12-20,1.4356995,16.102638,198.07913
2012-12-21,1.5986328,14.888527,195.70262
2012-12-22,1.7751465,14.2332535,191.79077
2012-12-23,2.0823975,12.919289,202.71223
2012-12-24,2.104126,12.626808,203.98717
2012-12-25,1.9984131,14.398293,205.4788
2012-12-26,1.8676758,13.242531,216.93835
2012-12-27,1.831543,15.994484,237.44618
2012-12-28,1.8387451,14.473976,203.22812
2012-12-29,1.8320312,13.619484,195.30586
2012-12-30,1.7553711,12.999855,187.84756
2012-12-31,1.6434231,10.409523,180.14226
2013-01-01,1.5852051,10.09507,208.06538
2013-01-02,1.6230469,17.387062,239.65297
2013-01-03,1.7212648,16.033546,219.55376
2013-01-04,1.7407227,15.4798355,212.05801
2013-01-05,1.784668,13.697609,217.9942
2013-01-06,1.8496094,15.789894,225.05055
2013-01-07,1.8493652,15.750343,225.11855
2013-01-08,1.7596436,14.70005,214.48605
2013-01-09,1.5837402,14.404152,198.94669
2013-01-10,1.5072021,13.482765,201.86075
2013-01-11,1.4375,12.27256,197.53242
2013-01-12,1.4416504,12.304298,198.809
2013-01-13,1.3864737,13.277443,211.04736
2013-01-14,1.4362793,13.298683,208.27577
2013-01-15,1.4633789,13.293312,206.59735
2013-01-16,1.4694824,12.644386,205.81184
2013-01-17,1.27246,11.068214,202.00108
2013-01-18,1.3292475,11.824074,206.47266
2013-01-19,1.414917,12.1517105,209.57532
2013-01-21,1.4560976,11.03257,233.75069
2013-01-22,1.520874,22.77671,215.32088
2013-01-23,1.7178955,19.931007,232.30478
2013-01-24,1.7888184,17.883644,234.80432
2013-01-25,1.7987309,17.46128,235.21219
2013-01-30,1.5488281,13.7142105,239.90979
2013-01-31,1.6040039,14.425636,221.00856
2013-02-01,1.5970564,14.2142105,217.66312
2013-02-02,1.4681864,12.39341,206.43753
2013-02-03,1.4416504,10.935402,223.07045
2013-02-04,1.4125977,10.582375,235.37544
2013-02-05,1.2685547,14.974953,238.68979
2013-02-06,1.300415,19.324074,238.93379
2013-02-08,1.5080566,15.008156,237.11778
2013-02-09,1.5466309,14.509132,223.43884
2013-02-10,1.5479736,14.470558,223.32033
2013-02-11,1.4592285,13.071144,222.1021
2013-02-12,1.3206787,11.519875,220.87236
2013-02-13,1.3254395,14.579445,227.2628
2013-02-14,1.4807129,13.12339,230.34772
2013-02-15,1.7104492,13.733742,231.20367
2013-02-16,1.7623291,13.103371,234.7354
2013-02-17,1.6890869,14.53257,237.27094
2013-02-18,1.5323486,13.2957535,235.49405
2013-02-19,1.3543701,11.962257,239.95096
2013-02-20,1.4266357,11.431007,239.86534
2013-02-21,1.5423584,9.01548,187.43948
2013-02-22,1.7030029,9.451027,184.71101
2013-02-23,1.7104492,14.024269,191.89668
2013-02-24,1.675293,17.725441,200.24306
2013-02-25,1.5535889,15.815285,205.04701
2013-02-26,1.5703125,13.962746,218.28207
2013-02-27,1.8479004,17.131203,213.61513
2013-02-28,2.0263672,15.978371,215.0942
2013-03-01,1.8944092,14.553566,215.01285
2013-03-02,1.824707,13.046242,214.02171
2013-03-03,1.7856445,12.349464,222.8331
2013-03-06,1.8438721,13.266945,239.89983
2013-03-07,1.8652344,15.638527,217.47319
2013-03-08,1.9650879,14.966164,213.2278
2013-03-09,1.9658203,14.857765,213.28683
2013-03-10,1.8684082,13.541359,219.85942
2013-03-11,1.6417236,12.371437,228.60414
2013-03-12,1.722168,14.647804,207.26573
2013-03-13,1.7887144,13.522316,203.49152
2013-03-14,1.7685547,13.260109,202.877
2013-03-15,1.7485352,13.636574,211.38545
2013-03-16,1.9440918,14.647804,217.236
2013-03-17,1.8686523,14.278664,215.42221
2013-03-18,1.7409668,13.289894,213.50818
2013-03-19,1.793457,17.820168,211.43062
2013-03-20,1.9793701,16.611671,209.40327
2013-03-21,2.0982122,18.954445,206.62573
2013-03-22,2.170044,17.295753,205.29585
2013-03-23,2.0515137,15.875343,203.12932
2013-03-24,1.8145752,14.136574,200.64275
2013-03-25,1.6713867,13.181007,195.90015
2013-03-26,1.5366211,12.302589,188.86444
2013-03-27,1.5153809,9.147804,183.79018
2013-03-28,1.6008301,14.982765,201.4901
2013-03-29,1.6799316,14.430519,203.44612
2013-03-30,1.6781006,13.409523,203.9464
2013-03-31,1.7675781,12.838722,198.19255
2013-04-01,1.8277588,13.249367,191.40005
2013-04-02,1.8170166,13.825539,191.05098
2013-04-03,1.8435059,17.625832,193.12805
2013-04-04,2.050415,16.028664,198.46904
2013-04-05,2.1531982,14.882179,199.01904
2013-04-06,2.1281738,14.659035,200.71516
2013-04-07,2.1217804,14.737648,199.3986
2013-04-08,2.1170654,14.596535,199.9299
2013-04-09,2.0340576,13.496925,201.31131
2013-04-10,2.336792,18.189796,191.2937
2013-04-11,2.4884758,16.641457,190.48515
2013-04-12,2.2197266,15.51255,193.37257
2013-04-13,2.6367188,17.458351,192.51198
2013-04-14,2.6937256,16.42173,192.45815
2013-04-15,2.4835205,14.634132,191.90828
2013-04-16,1.9775791,12.858742,192.48364
2013-04-17,2.454956,16.11802,197.22433
2013-04-18,2.4544668,16.02964,197.24547
2013-04-19,2.003992,13.427101,197.1957
2013-04-20,2.4282227,14.961281,205.64124
2013-04-21,2.4652357,14.777199,206.73495
2013-04-22,2.0910645,13.041847,193.7803
2013-04-23,2.1447754,12.711769,183.73409
2013-04-24,2.02771,15.2142105,179.85956
2013-04-25,2.151001,14.530617,184.80551
2013-04-26,2.0257015,13.507179,183.1338
2013-04-27,1.6491699,12.283058,177.66853
2013-04-28,1.7507324,17.363625,192.75288
2013-04-29,1.989502,15.867043,198.33386
2013-04-30,2.34375,15.650246,197.27507
2013-05-01,2.3388672,15.569679,197.35423
2013-05-02,2.0996094,14.433937,185.21973
2013-05-03,2.218628,14.158058,182.44116
2013-05-04,2.1030273,13.519386,179.7941
2013-05-05,1.7290039,12.286476,174.6643
2013-05-06,1.65979,12.155861,172.41818
2013-05-07,1.5042725,8.101418,170.20659
2013-05-08,1.4395752,16.271828,174.01541
2013-05-09,1.3378906,13.618019,186.68478
2013-05-10,1.6530762,14.921242,198.05482
2013-05-11,1.855835,14.402199,201.0631
2013-05-12,1.7585335,13.407082,201.54921
2013-05-13,1.7592773,14.535011,186.36313
2013-05-14,1.848877,15.031105,186.3388
2013-05-15,1.7977753,14.403175,187.02492
2013-05-16,1.8352051,15.2767105,188.2933
2013-05-17,1.8569336,14.502785,188.94914
2013-05-18,2.0952148,16.435402,190.71365
2013-05-19,2.41687,15.326515,189.51021
2013-05-20,2.4215088,15.266457,189.25044
2013-05-21,2.3162842,14.481789,186.65228
2013-05-22,2.3078613,16.719093,198.78017
2013-05-23,2.5234375,15.393898,192.04678
2013-05-24,2.526245,15.286476,191.12364
2013-05-25,2.4179363,16.0709,192.10744
2013-05-26,2.2595215,15.399269,192.30537
2013-05-27,1.8192139,13.720314,187.40675
2013-05-28,1.7714844,13.593849,191.83025
2013-05-29,1.9918213,14.571877,196.69563
2013-05-30,1.9804688,14.453957,196.44702
2013-05-31,1.7998047,13.333351,192.0879
2013-06-01,1.4664307,14.410988,183.8204
2013-06-02,1.6520996,13.207863,186.68054
2013-06-03,1.918457,13.328957,181.07112
2013-06-04,1.9746094,20.442726,189.28725
2013-06-05,3.0664062,18.514992,211.55225
2013-06-06,3.1362305,17.97007,212.61766
2013-06-07,2.7003174,16.36216,210.78789
2013-06-08,1.9543457,14.028664,206.39796
2013-06-09,1.7458496,13.451027,203.43033
2013-06-10,1.8223877,13.914406,201.6691
2013-06-11,1.9530029,14.928078,199.49597
2013-06-12,1.8297119,13.910988,197.07224
2013-06-13,1.5593262,13.00132,190.44005
2013-06-14,1.5267334,15.173195,189.04266
2013-06-15,1.5930176,13.629738,185.24152
2013-06-16,1.8985596,14.691261,190.57167
2013-06-17,1.9268999,14.462257,191.75066
2013-06-18,1.7668457,13.347511,191.18097
2013-06-19,2.0263672,16.173195,183.50536
2013-06-20,2.2113037,15.284035,179.51782
2013-06-21,2.5187988,11.093117,172.49309
2013-06-22,2.5062256,11.107277,171.93745
2013-06-24,1.9180908,16.363625,171.87854
2013-06-25,2.0374756,14.65464,180.21263
2013-06-26,2.020874,14.566261,180.60835
2013-06-27,1.8231201,13.728371,176.03505
2013-06-28,1.7779541,8.534523,171.09763
2013-06-29,1.5803223,8.259621,170.23532
2013-06-30,1.661499,14.274757,187.04695
2013-07-01,1.8579102,13.680031,187.49004
2013-07-02,1.8153305,13.397804,186.61679
2013-07-03,1.7800293,21.124367,189.85687
2013-07-04,2.703125,17.596535,201.74113
2013-07-05,2.7381706,16.635109,201.44002
2013-07-06,2.536621,15.260109,199.53479
2013-07-07,2.3391113,14.469582,196.23776
2013-07-08,2.793335,16.351906,195.88487
2013-07-09,2.8966064,15.965187,196.68013
2013-07-10,2.6333008,14.509132,195.50034
2013-07-11,1.9973145,12.671242,194.62555
2013-07-12,2.0880127,14.725929,198.32756
2013-07-13,2.1015625,14.632668,197.7133
2013-07-14,1.9412842,13.004738,190.14597
2013-07-15,1.8633347,14.1673355,181.48772
2013-07-16,1.8424072,13.528664,173.94356
2013-07-17,2.0372314,16.463722,191.32907
2013-07-18,2.2211905,15.261574,200.34398
2013-07-19,2.204834,15.096046,200.54831
2013-07-20,1.8198242,13.7454605,198.88899
2013-07-21,1.7318115,13.741066,197.2448
2013-07-22,1.6408691,13.133644,189.14188
2013-07-23,2.1713867,11.528664,170.80714
2013-07-25,2.3398438,11.304543,170.0838
2013-07-26,2.2199707,13.363625,171.35286
2013-07-27,2.165039,16.049171,184.26611
2013-07-28,2.709961,17.753273,193.51285
2013-07-29,2.8215332,17.23716,194.59201
2013-07-30,2.4492188,15.23423,190.89165
2013-07-31,2.001587,13.660011,185.02692
2013-08-01,1.9433594,12.897316,180.5193
2013-08-02,1.7893066,12.181496,178.00502
2013-08-03,1.8110352,16.100441,182.2235
2013-08-04,1.8118114,14.895363,180.85594
2013-08-05,1.895874,14.289894,175.22925
2013-08-06,1.980835,13.914406,174.22269
2013-08-07,1.8770752,12.930031,170.98167
2013-08-08,1.5981445,9.37632,170.92747
2013-08-09,1.5736084,13.06089,176.42409
2013-08-10,1.5849609,9.380226,173.2704
2013-08-11,1.5609131,9.439796,171.58867
2013-08-14,1.6652832,10.197853,170.34412
2013-08-15,1.699707,10.610695,170.37508
2013-08-17,1.4927979,12.221535,170.16132
2013-08-18,1.470459,11.883644,173.28416
2013-08-19,1.6518555,14.662941,187.53583
2013-08-20,1.7456055,13.977394,185.51364
2013-08-21,1.7220459,13.2176285,181.07422
2013-08-22,1.7940674,13.813332,180.32384
2013-08-23,1.8042011,13.411964,181.0264
2013-08-24,1.713623,12.1707535,179.12244
2013-08-25,1.984375,9.482277,174.98175
2013-08-26,2.1397705,9.81089,170.53017
2013-08-27,2.170288,10.137062,170.05545
2013-08-30,1.5352783,9.75425,170.21222
2013-08-31,1.4407959,9.354347,174.68591
2013-09-01,1.4481201,13.006691,184.46176
2013-09-02,1.4504395,12.980812,184.34032
2013-09-03,1.3892822,12.315285,184.53107
2013-09-04,1.2701292,11.488136,181.73463
2013-09-05,1.1188791,15.607765,176.94385
2013-09-06,1.2176514,14.135109,191.70346
2013-09-07,1.2710104,11.312843,195.40659
2013-09-08,1.2529297,11.056984,195.58301
2013-09-09,1.2653809,14.035011,200.81944
2013-09-10,1.4156494,13.355812,203.23553
2013-09-11,1.9620361,13.959816,212.65872
2013-09-12,1.9820166,13.709816,213.53387
2013-09-13,1.8012695,13.095558,212.78539
2013-09-14,1.6835938,14.17466,192.13094
2013-09-15,1.6478271,9.889015,175.40825
2013-09-16,1.6357422,9.819679,175.27664
2013-09-17,1.7492676,10.272072,170.30202
2013-09-19,1.8959961,10.207863,175.61742
2013-09-20,1.9316406,15.109718,188.47386
2013-09-21,1.9559326,14.374855,190.19571
2013-09-22,2.2419434,16.326515,183.15189
2013-09-23,2.2851562,15.413918,181.74538
2013-09-24,2.2590332,14.457375,177.42767
2013-09-25,2.0587158,10.6063,171.7753
2013-09-26,1.8012695,10.0438,173.19547
2013-09-27,1.7348633,16.048683,189.76653
2013-09-28,1.7856445,15.727638,190.60394
2013-09-29,1.7427473,14.673683,188.74232
2013-09-30,1.6644287,12.971535,182.07701
2013-10-01,1.7368164,12.2176285,185.93074
2013-10-02,2.2678223,16.395363,195.8603
2013-10-03,2.35437,15.912453,195.00266
2013-10-04,2.286377,14.8426285,190.42683
2013-10-05,1.9273443,13.394875,183.6506
2013-10-06,1.7609863,9.158546,170.38187
2013-10-07,1.7819414,8.760109,170.25873
2013-10-08,1.8532715,14.305031,188.66426
2013-10-09,2.0447998,17.909523,194.10991
2013-10-10,2.201229,16.423195,197.72664
2013-10-11,2.1386719,15.451027,196.55826
2013-10-12,1.7938232,13.767433,189.62634
2013-10-13,1.7351074,13.324562,183.44916
2013-10-14,1.7126465,12.847267,180.62831
2013-10-15,1.5879469,12.931496,179.47884
2013-10-16,1.4833984,12.582375,179.19214
2013-10-17,1.359375,13.849953,186.64851
2013-10-18,1.3591995,13.789894,187.01073
2013-10-19,1.7178955,14.505714,195.26385
2013-10-20,1.7991943,13.170265,197.90901
2013-10-21,1.6861572,12.441261,198.84901
2013-10-22,1.4464188,11.475929,193.92513
2013-10-23,1.369688,12.199562,197.6933
2013-10-24,1.3962402,13.336769,195.24936
2013-10-25,1.5046282,13.267921,199.51117
2013-10-26,1.5664062,17.288918,195.78638
2013-10-27,1.595459,16.58384,194.1268
2013-10-28,1.6064453,13.870949,193.66063
2013-10-29,1.619318,13.422218,193.60304
2013-10-30,1.6501465,14.435402,194.57426
2013-10-31,1.6421871,13.944679,195.01845
2013-11-01,1.6734619,13.469093,192.75005
2013-11-02,1.9295654,12.95298,194.57208
2013-11-03,1.9362793,12.823097,194.2206
2013-11-04,1.6326904,12.360695,191.85164
2013-11-05,1.6258545,14.4520035,197.44638
2013-11-06,1.6425781,14.334328,197.33745
2013-11-07,1.490799,12.470558,196.83096
2013-11-08,1.592041,12.922951,184.8454
2013-11-09,1.6376953,12.210304,182.29845
2013-11-10,1.6533203,10.922218,183.3139
2013-11-11,1.660759,10.360695,183.23555
2013-11-12,1.543457,9.650246,180.00893
2013-11-13,1.4122314,12.393898,177.84174
2013-11-14,1.4267578,11.371681,183.66086
2013-11-15,1.454834,11.730568,182.26088
2013-11-16,1.5493164,14.689308,192.22751
2013-11-17,1.8267822,13.413429,184.68301
2013-11-18,1.8297119,13.2855,184.10582
2013-11-19,1.736084,12.348,183.01291
2013-11-20,1.5458984,11.059914,186.13284
2013-11-21,1.4857178,13.076027,189.2457
2013-11-22,1.4876709,12.531105,187.27853
2013-11-23,1.4226074,12.06089,186.02753
2013-11-24,1.4066162,13.036964,187.76437
2013-11-25,1.4376221,12.804054,186.21614
2013-11-26,1.3195801,11.95591,185.9634
2013-11-27,1.4315186,14.835304,184.01642
2013-11-28,1.5709229,13.326515,180.82861
2013-11-29,1.7365723,12.240578,180.09532
2013-11-30,1.730835,12.083839,183.31383
2013-12-01,1.4975586,10.513039,176.8511
2013-12-02,1.4172363,15.094093,204.07938
2013-12-03,1.4122314,13.401466,216.53258
2013-12-04,1.4124756,13.36338,216.83623
2013-12-05,1.340332,12.551857,227.27321
2013-12-06,1.1777344,11.850685,232.38197
2013-12-07,1.1719971,11.0926285,201.29852
2013-12-08,1.192627,11.150734,173.79167
2013-12-09,1.295044,10.6707535,174.86942
2013-12-10,1.3344727,15.756691,200.30244
2013-12-11,1.6002197,14.686134,198.89536
2013-12-12,1.6105957,13.643166,191.71393
2013-12-13,1.9807129,14.692726,195.7067
2013-12-14,1.9973145,14.496437,195.54622
2013-12-15,1.9342041,15.814308,196.79486
2013-12-16,1.9038086,14.806007,197.85959
2013-12-17,1.7557373,13.568214,198.63565
2013-12-18,1.6491699,13.406105,198.53969
2013-12-19,1.5028076,12.226418,208.05763
2013-12-20,1.4438477,15.936867,227.2816
2013-12-21,1.4274044,15.822121,231.08333
2013-12-22,1.2722168,13.7298355,224.53969
2013-12-23,1.029541,11.848,214.42467
2013-12-24,1.0095215,11.069679,195.30653
2013-12-25,1.1843262,12.312843,222.22102
2013-12-26,1.3036945,12.057472,239.97725
2013-12-27,1.659668,15.697609,211.5983
2013-12-28,1.6351318,12.135597,208.91765
2013-12-29,1.5048828,14.482765,194.40846
2013-12-30,1.546875,21.039406,193.29036
2013-12-31,1.4577637,19.20298,205.649
2014-01-01,1.3941765,16.69468,223.31274
2014-01-02,1.3643799,14.350441,238.5402
2014-01-03,1.473877,12.305519,225.18831
2014-01-04,1.5020752,16.854347,217.74338
2014-01-05,1.5334473,13.565285,229.2985
2014-01-06,1.534668,13.509621,229.71513
2014-01-07,1.4176025,13.147804,222.31252
2014-01-08,1.3643799,12.2020035,193.28247
2014-01-09,1.517334,10.8079605,207.26399
2014-01-10,1.4946289,10.48423,207.59064
2014-01-11,1.2961426,10.191261,212.27144
2014-01-12,1.1816406,15.966164,202.93875
2014-01-13,1.4171143,14.405617,194.65819
2014-01-14,1.413208,13.616066,195.36017
2014-01-15,1.4468994,14.862404,207.39764
2014-01-16,1.5782471,13.466164,220.04074
2014-01-17,1.6345215,12.661964,230.61816
2014-01-18,1.6124783,12.338234,238.80916
2014-01-19,1.4174805,12.015968,239.25032
2014-01-20,1.4034939,11.75425,217.16725
2014-01-21,1.3561974,10.641945,215.5322
2014-01-22,1.4484863,17.55552,223.2815
2014-01-23,1.6065674,15.272316,220.36232
2014-01-24,1.725708,14.6204605,238.04193
2014-01-26,1.8469238,14.451027,233.4378
2014-01-27,1.8278809,14.390968,232.92732
2014-02-01,1.5419922,12.930031,232.4168
2014-02-02,1.6707163,13.634132,214.22147
2014-02-03,1.779541,14.375832,214.76682
2014-02-04,1.6772461,13.624855,222.1023
2014-02-05,1.4914551,12.494484,224.91331
2014-02-06,1.3830566,12.216164,213.36002
2014-02-07,1.4047852,12.144875,191.2686
2014-02-08,1.3969727,12.060402,192.10408
2014-02-09,1.3782501,7.6585464,180.70512
2014-02-10,1.3701172,7.630226,181.6008
2014-02-11,1.3916016,15.625343,186.9549
2014-02-12,1.4830322,14.330666,184.85284
2014-02-13,1.5166187,13.598,185.36272
2014-02-14,1.3121338,12.278175,187.58687
2014-02-15,1.1838379,13.215187,189.69081
2014-02-16,1.2584229,12.184914,185.258
2014-02-17,1.3933105,11.024269,180.44447
2014-02-18,1.5384521,14.721535,184.47995
2014-02-19,1.722168,14.588234,190.55605
2014-02-20,1.7272949,14.522316,190.43887
2014-02-21,1.59021,13.313332,189.57164
2014-02-22,1.4578857,12.993996,191.68785
2014-02-23,1.4382324,12.540871,216.84428
2014-02-24,1.4378662,12.600929,216.71123
2014-02-25,1.4299316,11.766457,211.80595
2014-02-26,1.3841553,10.046974,202.78966
2014-02-27,1.3339834,9.54673,203.63356
2014-02-28,1.3250732,15.956886,204.0637
2014-03-01,1.4396973,14.392921,205.91833
2014-03-02,1.4396973,14.175636,206.433
2014-03-03,1.4172363,12.534035,215.16173
2014-03-04,1.4733887,13.153175,229.46205
2014-03-05,1.6506348,16.431007,238.4166
2014-03-10,1.719286,13.569679,217.3367
2014-03-11,1.7568359,13.211281,213.43858
2014-03-12,1.6845703,13.540382,214.68385
2014-03-13,1.7419434,14.468117,198.82475
2014-03-14,1.7355957,14.383156,198.08232
2014-03-15,1.7781963,14.668312,207.5417
2014-03-16,1.6947021,13.452492,203.14514
2014-03-17,1.7027588,9.028175,215.87532
2014-03-18,1.7044678,9.633644,191.6179
2014-03-19,1.5500488,9.278175,190.85503
2014-03-20,1.585083,15.048683,214.33147
2014-03-21,1.8052979,16.017921,215.82088
2014-03-22,1.7138672,14.118019,228.9613
2014-03-23,1.6094971,15.908058,218.72867
2014-03-24,1.5998535,15.414406,218.38145
2014-03-25,1.5646954,13.224953,208.76949
2014-03-26,1.5356445,13.161476,206.79788
2014-03-27,1.4060059,11.903664,194.5695
2014-03-28,1.2864552,14.67466,200.01439
2014-03-29,1.3424072,13.297218,203.98094
2014-03-30,1.6696777,13.871925,205.89851
2014-03-31,1.756774,13.648293,209.83473
2014-04-01,1.7315674,13.148293,207.87697
2014-04-02,1.6264753,12.473488,200.47133
2014-04-03,1.7493896,11.98423,180.98347
2014-04-04,1.7089844,11.778664,180.22154
2014-04-05,1.8900146,13.909035,188.34103
2014-04-06,1.7538805,8.679543,183.60484
2014-04-07,1.7884521,9.097511,183.86179
2014-04-08,1.7279053,8.897316,183.09682
2014-04-09,1.7458496,9.271828,182.2933
2014-04-10,1.8259277,9.268898,177.94855
2014-04-11,1.925415,9.079445,177.21364
2014-04-12,2.1513672,15.805031,186.6334
2014-04-13,2.4073057,13.245949,176.53185
2014-04-14,2.3763428,11.780617,174.20816
2014-04-15,2.0557861,10.85923,170.37529
2014-04-16,1.8356934,10.381691,175.86778
2014-04-17,1.8814697,16.249367,191.62668
2014-04-18,2.00708,14.559914,192.48448
2014-04-19,2.3809814,15.652199,192.10178
2014-04-20,1.9887695,14.822609,189.2355
2014-04-21,2.0367432,14.875343,189.25067
2014-04-22,1.7832031,13.158058,189.35727
2014-04-23,1.5313721,12.028664,191.13695
2014-04-24,2.4383545,19.047707,205.42253
2014-04-25,2.8475218,16.696632,204.93184
2014-04-26,2.8276443,16.358742,204.82233
2014-04-27,2.5882568,14.994484,203.33664
2014-04-28,2.224121,14.190285,203.54475
2014-04-29,1.9487305,13.607277,195.04724
2014-04-30,2.006958,14.019386,188.72018
2014-05-01,1.9658203,12.4173355,181.1053
2014-05-02,1.9143066,9.82505,176.5549
2014-05-03,1.7459707,9.391945,170.31233
