peak_datetime,Hs_offshore (m),Tp (s),Dir (deg),Hs_nearshore (m),R2_A1,R2_A2,R2_B1,R2_B2,R2_B3,R2_B4,R2_B5,R2_B6,R2_C1,R2_C2,setup_A1,setup_A2,setup_B1,setup_B2,setup_B3,setup_B4,setup_B5,setup_B6,setup_C1,setup_C2,S_total_A1,S_total_A2,S_total_B1,S_total_B2,S_total_B3,S_total_B4,S_total_B5,S_total_B6,S_total_C1,S_total_C2
2003-01-27 23:00:00,1.786865234375,15.764503479003906,221.00100708007812,1.0620192059707168,1.2730043,1.1521513,1.0942212,1.1521513,1.1521513,1.0942212,1.0381233,1.1521513,1.3997021,1.0942212,0.39077052,0.31972134,0.28419673,0.31972134,0.31972134,0.28419673,0.24867214,0.31972134,0.4618197,0.28419673,1.4780632,1.3974532,1.3617498,1.3974532,1.3974532,1.3617498,1.3294507,1.3974532,1.569339,1.3617498
2003-01-28 22:00:00,1.843994140625,14.847511291503906,225.8069305419922,0.8392072821097842,1.06579,0.964609,0.91610855,0.964609,0.964609,0.91610855,0.86914194,0.964609,1.1718645,0.91610855,0.32716256,0.26767844,0.2379364,0.26767844,0.26767844,0.2379364,0.20819435,0.26767844,0.38664666,0.2379364,1.2374704,1.1699817,1.14009,1.1699817,1.1699817,1.14009,1.1130484,1.1699817,1.3138888,1.14009
2003-01-29 00:00:00,1.8338623046875,14.750831604003906,227.23439025878906,0.772167156617369,1.0156769,0.9192533,0.87303334,0.9192533,0.9192533,0.87303334,0.8282751,0.9192533,1.1167637,0.87303334,0.31177944,0.25509226,0.22674869,0.25509226,0.25509226,0.22674869,0.1984051,0.25509226,0.36846662,0.22674869,1.1792847,1.1149694,1.0864831,1.1149694,1.1149694,1.0864831,1.060713,1.1149694,1.25211,1.0864831
2003-02-03 22:00:00,1.5738525390625,11.715187072753906,218.0399932861328,0.8994956757943364,0.870627,0.7879738,0.7483546,0.7879738,0.7879738,0.7483546,0.7099883,0.7879738,0.9572776,0.7483546,0.2672539,0.21866229,0.19436648,0.21866229,0.21866229,0.19436648,0.17007068,0.21866229,0.31584552,0.19436648,1.01087,0.95573956,0.93132144,0.95573956,0.95573956,0.93132144,0.9092316,0.95573956,1.0732949,0.93132144
2003-02-04 00:00:00,1.56884765625,11.512062072753906,217.5878143310547,0.9046734228611479,0.8579904,0.7765369,0.7374926,0.7765369,0.7765369,0.7374926,0.6996832,0.7765369,0.9433833,0.7374926,0.26337487,0.21548854,0.19154537,0.21548854,0.21548854,0.19154537,0.1676022,0.21548854,0.3112612,0.19154537,0.99619776,0.94186753,0.9178038,0.94186753,0.94186753,0.9178038,0.89603466,0.94186753,1.0577166,0.9178038
2003-02-05 00:00:00,1.409423828125,16.181007385253906,215.860107421875,1.0429613954091892,1.2948607,1.1719328,1.1130081,1.1719328,1.1719328,1.1130081,1.055947,1.1719328,1.4237338,1.1130081,0.3974797,0.3252107,0.28907615,0.3252107,0.3252107,0.28907615,0.25294164,0.3252107,0.46974877,0.28907615,1.5034403,1.4214463,1.3851299,1.4214463,1.4214463,1.3851299,1.3522763,1.4214463,1.5962833,1.3851299
2003-02-06 09:00:00,1.3433418273925781,13.791358947753906,197.6733856201172,1.0204468627658143,1.0916555,0.988019,0.9383415,0.988019,0.988019,0.9383415,0.890235,0.988019,1.2003044,0.9383415,0.3351024,0.27417472,0.24371085,0.27417472,0.27417472,0.24371085,0.213247,0.27417472,0.39603013,0.24371085,1.2675023,1.1983758,1.1677586,1.1983758,1.1983758,1.1677586,1.1400608,1.1983758,1.3457754,1.1677586
2003-02-07 05:00:00,1.3223981857299805,13.611671447753906,196.13543701171875,1.0027536816322427,1.0680509,0.96665525,0.9180519,0.96665525,0.96665525,0.9180519,0.8709857,0.96665525,1.1743505,0.9180519,0.32785657,0.2682463,0.23844114,0.2682463,0.2682463,0.23844114,0.208636,0.2682463,0.38746685,0.23844114,1.2400954,1.1724637,1.1425084,1.1724637,1.1724637,1.1425084,1.1154095,1.1724637,1.3166759,1.1425084
2003-02-08 22:00:00,1.2869873046875,12.159034729003906,194.42213439941406,0.9360489644374037,0.92178947,0.8342792,0.7923317,0.8342792,0.8342792,0.7923317,0.75171083,0.8342792,1.0135322,0.7923317,0.2829591,0.231512,0.20578845,0.231512,0.231512,0.20578845,0.18006489,0.231512,0.33440623,0.20578845,1.0702738,1.0119036,0.9860506,1.0119036,1.0119036,0.9860506,0.9626627,1.0119036,1.1363672,0.9860506
2003-02-09 23:00:00,1.368896484375,14.614112854003906,199.58810424804688,1.0694321607522552,1.1842202,1.071796,1.0179062,1.071796,1.071796,1.0179062,0.9657206,1.071796,1.3020816,1.0179062,0.36351672,0.29742277,0.26437578,0.29742277,0.29742277,0.26437578,0.23132882,0.29742277,0.42961067,0.26437578,1.3749775,1.2999896,1.2667762,1.2999896,1.2999896,1.2667762,1.2367299,1.2999896,1.4598875,1.2667762
2003-02-10 06:00:00,1.474853515625,14.330421447753906,199.03207397460938,1.1376300177228629,1.1976857,1.0839832,1.0294806,1.0839832,1.0839832,1.0294806,0.9767016,1.0839832,1.3168874,1.0294806,0.36765018,0.3008047,0.26738197,0.3008047,0.3008047,0.26738197,0.23395921,0.3008047,0.43449566,0.26738197,1.3906121,1.3147714,1.2811805,1.3147714,1.3147714,1.2811805,1.2507924,1.3147714,1.4764875,1.2811805
2003-02-11 00:00:00,1.4493656158447266,13.097999572753906,200.06419372558594,1.0610511639959277,1.0571984,0.95683306,0.9087236,0.95683306,0.95683306,0.9087236,0.8621355,0.95683306,1.1624179,0.9087236,0.3245252,0.26552063,0.23601833,0.26552063,0.26552063,0.23601833,0.20651604,0.26552063,0.38352978,0.23601833,1.2274947,1.1605502,1.1308993,1.1605502,1.1605502,1.1308993,1.1040758,1.1605502,1.3032972,1.1308993
2003-02-12 22:00:00,1.463623046875,13.907081604003906,216.5014190673828,0.9813850875639742,1.0795408,0.9770545,0.9279282,0.9770545,0.9770545,0.9279282,0.88035566,0.9770545,1.186984,0.9279282,0.33138362,0.27113205,0.24100627,0.27113205,0.27113205,0.24100627,0.21088049,0.27113205,0.39163518,0.24100627,1.2534362,1.1850768,1.1547995,1.1850768,1.1850768,1.1547995,1.127409,1.1850768,1.3308406,1.1547995
2003-02-13 23:00:00,1.5726318359375,15.658546447753906,215.44241333007812,1.1547205375715575,1.3184792,1.1933091,1.1333096,1.1933091,1.1933091,1.1333096,1.0752076,1.1933091,1.449703,1.1333096,0.4047298,0.33114257,0.29434896,0.33114257,0.33114257,0.29434896,0.25755534,0.33114257,0.47831705,0.29434896,1.5308633,1.4473737,1.4103949,1.4473737,1.4473737,1.4103949,1.376942,1.4473737,1.6253997,1.4103949
2003-02-14 23:00:00,1.7625732421875,15.163917541503906,213.12911987304688,1.3269754993181966,1.3687567,1.2388134,1.176526,1.2388134,1.2388134,1.176526,1.1162084,1.2388134,1.5049844,1.176526,0.42016336,0.34377003,0.30557334,0.34377003,0.34377003,0.30557334,0.2673767,0.34377003,0.4965567,0.30557334,1.5892396,1.5025663,1.4641774,1.5025663,1.5025663,1.4641774,1.4294488,1.5025663,1.687381,1.4641774
2003-02-15 18:00:00,1.980224609375,14.483253479003906,208.94796752929688,1.504925926311456,1.3922174,1.260047,1.1966919,1.260047,1.260047,1.1966919,1.1353405,1.260047,1.5307802,1.1966919,0.42736503,0.3496623,0.31081095,0.3496623,0.3496623,0.31081095,0.27195957,0.3496623,0.50506777,0.31081095,1.6164795,1.5283207,1.4892737,1.5283207,1.5283207,1.4892737,1.4539499,1.5283207,1.7163031,1.4892737
2003-02-16 05:00:00,1.9615478515625,13.865089416503906,207.78578186035156,1.4713410402081268,1.3178401,1.1927307,1.1327603,1.1927307,1.1927307,1.1327603,1.0746864,1.1927307,1.4490004,1.1327603,0.40453365,0.3309821,0.2942063,0.3309821,0.3309821,0.2942063,0.2574305,0.3309821,0.47808522,0.2942063,1.5301213,1.4466722,1.4097112,1.4466722,1.4466722,1.4097112,1.3762746,1.4466722,1.624612,1.4097112
2003-02-17 17:00:00,1.906982421875,14.327003479003906,203.86712646484375,1.4600023886959146,1.3564867,1.2277083,1.1659793,1.2277083,1.2277083,1.1659793,1.1062024,1.2277083,1.4914932,1.1659793,0.41639686,0.34068835,0.3028341,0.34068835,0.34068835,0.3028341,0.2649798,0.34068835,0.4921054,0.3028341,1.5749931,1.4890969,1.451052,1.4890969,1.4890969,1.451052,1.4166348,1.4890969,1.6722548,1.451052
2003-02-18 00:00:00,1.76123046875,13.378273010253906,199.74636840820312,1.3022172483757215,1.1962588,1.0826917,1.028254,1.0826917,1.0826917,1.028254,0.975538,1.0826917,1.3153185,1.028254,0.36721218,0.30044633,0.2670634,0.30044633,0.30044633,0.2670634,0.23368047,0.30044633,0.43397802,0.2670634,1.3889554,1.3132051,1.2796541,1.3132051,1.3132051,1.2796541,1.2493023,1.3132051,1.4747285,1.2796541
2003-02-19 00:00:00,1.380615234375,11.356300354003906,194.85374450683594,0.9643233285194186,0.8738393,0.79088116,0.75111574,0.79088116,0.79088116,0.75111574,0.71260786,0.79088116,0.9608096,0.75111574,0.26823997,0.21946907,0.19508362,0.21946907,0.21946907,0.19508362,0.17069817,0.21946907,0.31701088,0.19508362,1.0145997,0.9592659,0.93475765,0.9592659,0.9592659,0.93475765,0.91258633,0.9592659,1.077255,0.93475765
2003-02-20 23:00:00,1.5810546875,14.492042541503906,191.1970672607422,1.2580210240494374,1.27367,1.1527538,1.0947934,1.1527538,1.1527538,1.0947934,1.0386661,1.1527538,1.4004341,1.0947934,0.39097488,0.31988853,0.28434536,0.31988853,0.31988853,0.28434536,0.2488022,0.31988853,0.46206123,0.28434536,1.4788362,1.3981841,1.3624619,1.3981841,1.3981841,1.3624619,1.330146,1.3981841,1.5701598,1.3624619
2003-02-21 10:00:00,1.67822265625,13.750831604003906,190.68954467773438,1.286490395789116,1.2221249,1.1061022,1.0504875,1.1061022,1.1061022,1.0504875,0.9966316,1.1061022,1.343759,1.0504875,0.37515223,0.30694273,0.272838,0.30694273,0.30694273,0.272838,0.23873325,0.30694273,0.44336173,0.272838,1.4189881,1.3416,1.3073235,1.3416,1.3416,1.3073235,1.2763153,1.3416,1.5066159,1.3073235
2003-02-22 00:00:00,1.651123046875,12.932472229003906,184.52383422851562,1.3080989761075486,1.1590048,1.0489744,0.99623203,1.0489744,1.0489744,0.99623203,0.9451577,1.0489744,1.2743566,0.99623203,0.35577643,0.2910898,0.25874647,0.2910898,0.2910898,0.25874647,0.22640318,0.2910898,0.42046306,0.25874647,1.3457004,1.2723092,1.239803,1.2723092,1.2723092,1.239803,1.2103964,1.2723092,1.4288024,1.239803
2003-02-23 00:00:00,1.4825439453125,12.361183166503906,183.2833251953125,1.1635234573253816,1.0447948,0.94560695,0.8980619,0.94560695,0.94560695,0.8980619,0.85202044,0.94560695,1.1487796,0.8980619,0.3207177,0.2624054,0.23324923,0.2624054,0.2624054,0.23324923,0.20409307,0.2624054,0.37903,0.23324923,1.213093,1.1469339,1.117631,1.1469339,1.1469339,1.117631,1.0911222,1.1469339,1.2880061,1.117631
2003-02-24 23:00:00,1.5836181640625,16.724464416503906,181.03469848632812,1.5372958557466145,1.6248538,1.4705981,1.3966565,1.4705981,1.4705981,1.3966565,1.3250533,1.4705981,1.7865702,1.3966565,0.4987768,0.4080901,0.36274678,0.4080901,0.4080901,0.36274678,0.31740344,0.4080901,0.5894635,0.36274678,1.8865896,1.7836996,1.7381281,1.7836996,1.7836996,1.7381281,1.6969018,1.7836996,2.0030937,1.7381281
2003-02-25 19:00:00,1.676025390625,14.760108947753906,196.36068725585938,1.3217198675748212,1.3296663,1.2034341,1.1429255,1.2034341,1.2034341,1.1429255,1.0843306,1.2034341,1.4620035,1.1429255,0.40816388,0.33395228,0.29684645,0.33395228,0.33395228,0.29684645,0.25974065,0.33395228,0.4823755,0.29684645,1.5438524,1.4596545,1.4223619,1.4596545,1.4596545,1.4223619,1.3886251,1.4596545,1.639191,1.4223619
2003-02-26 23:00:00,1.841552734375,13.242530822753906,201.26715087890625,1.3567832034041898,1.2086751,1.0939293,1.0389266,1.0939293,1.0939293,1.0389266,0.9856634,1.0939293,1.3289706,1.0389266,0.3710236,0.30356476,0.26983535,0.30356476,0.30356476,0.26983535,0.23610592,0.30356476,0.43848243,0.26983535,1.4033718,1.3268353,1.2929361,1.3268353,1.3268353,1.2929361,1.2622691,1.3268353,1.4900352,1.2929361
2003-02-27 23:00:00,2.105712890625,16.044288635253906,204.78321838378906,1.6483159066295903,1.6140763,1.4608436,1.3873925,1.4608436,1.4608436,1.3873925,1.3162643,1.4608436,1.77472,1.3873925,0.49546844,0.40538326,0.36034068,0.40538326,0.40538326,0.36034068,0.3152981,0.40538326,0.5855536,0.36034068,1.874076,1.7718685,1.7265991,1.7718685,1.7718685,1.7265991,1.6856463,1.7718685,1.9898071,1.7265991
2003-02-28 01:00:00,2.11279296875,15.860694885253906,205.61012268066406,1.6481650679648636,1.5955335,1.4440612,1.3714539,1.4440612,1.4440612,1.3714539,1.3011428,1.4440612,1.7543316,1.3714539,0.4897764,0.40072617,0.35620102,0.40072617,0.40072617,0.35620102,0.3116759,0.40072617,0.57882667,0.35620102,1.8525463,1.7515129,1.7067636,1.7515129,1.7515129,1.7067636,1.6662813,1.7515129,1.9669479,1.7067636
2003-03-01 05:00:00,2.1151123046875,14.424171447753906,207.4188690185547,1.6002181952448002,1.4297624,1.2940276,1.228964,1.2940276,1.2940276,1.228964,1.1659579,1.2940276,1.5720618,1.228964,0.4388901,0.3590919,0.3191928,0.3590919,0.3590919,0.3191928,0.2792937,0.3590919,0.5186883,0.3191928,1.6600722,1.569536,1.529436,1.569536,1.569536,1.529436,1.4931597,1.569536,1.7625879,1.529436
2003-03-02 06:00:00,2.08935546875,13.100440979003906,204.9018096923828,1.5251869082533998,1.2677418,1.1473885,1.0896978,1.1473885,1.1473885,1.0896978,1.0338317,1.1473885,1.3939159,1.0896978,0.38915512,0.31839964,0.2830219,0.31839964,0.31839964,0.2830219,0.24764417,0.31839964,0.4599106,0.2830219,1.471953,1.3916763,1.3561205,1.3916763,1.3916763,1.3561205,1.3239549,1.3916763,1.5628517,1.3561205
2003-03-03 19:00:00,1.9395751953125,12.111671447753906,208.49264526367188,1.3539129612478806,1.1042892,0.99945325,0.9492008,0.99945325,0.99945325,0.9492008,0.9005376,0.99945325,1.2141954,0.9492008,0.33898053,0.2773477,0.2465313,0.2773477,0.2773477,0.2465313,0.21571489,0.2773477,0.40061337,0.2465313,1.282171,1.2122445,1.181273,1.2122445,1.2122445,1.181273,1.1532546,1.2122445,1.3613498,1.181273
2003-03-04 05:00:00,2.018798828125,12.001808166503906,203.8595428466797,1.4126213404113537,1.1177455,1.0116321,0.9607673,1.0116321,1.0116321,0.9607673,0.9115111,1.0116321,1.228991,0.9607673,0.3431112,0.28072733,0.2495354,0.28072733,0.28072733,0.2495354,0.21834348,0.28072733,0.40549502,0.2495354,1.2977949,1.2270163,1.1956674,1.2270163,1.2270163,1.1956674,1.1673076,1.2270163,1.3779386,1.1956674
2003-03-05 00:00:00,1.7424402236938477,9.811378479003906,195.17208862304688,1.1245222889026956,0.81526244,0.7378653,0.7007655,0.7378653,0.7378653,0.7007655,0.66483897,0.7378653,0.8964028,0.7007655,0.2502588,0.2047572,0.1820064,0.2047572,0.2047572,0.1820064,0.15925561,0.2047572,0.2957604,0.1820064,0.9465871,0.89496255,0.8720972,0.89496255,0.89496255,0.8720972,0.8514121,0.89496255,1.0050423,0.8720972
2003-03-06 00:00:00,1.7032470703125,13.771339416503906,193.4881591796875,1.28865405093503,1.2249764,1.108683,1.0529385,1.108683,1.108683,1.0529385,0.9989569,1.108683,1.3468943,1.0529385,0.37602755,0.3076589,0.27347457,0.3076589,0.3076589,0.27347457,0.23929025,0.3076589,0.4443962,0.27347457,1.4222989,1.3447301,1.3103738,1.3447301,1.3447301,1.3103738,1.2792933,1.3447301,1.5101311,1.3103738
2003-03-07 05:00:00,1.675429344177246,18.236671447753906,213.0412139892578,1.3842809379498568,1.681284,1.5216709,1.4451613,1.5216709,1.5216709,1.4451613,1.3710715,1.5216709,1.8486165,1.4451613,0.516099,0.4222628,0.37534472,0.4222628,0.4222628,0.37534472,0.32842663,0.4222628,0.60993516,0.37534472,1.9521097,1.8456463,1.7984921,1.8456463,1.8456463,1.7984921,1.755834,1.8456463,2.0726597,1.7984921
2003-03-08 00:00:00,1.4893798828125,15.741554260253906,209.22914123535156,1.2007351101073283,1.35162,1.2233036,1.161796,1.2233036,1.2233036,1.161796,1.1022335,1.2233036,1.4861422,1.161796,0.41490296,0.33946604,0.3017476,0.33946604,0.33946604,0.3017476,0.26402915,0.33946604,0.49033985,0.3017476,1.5693425,1.4837544,1.445846,1.4837544,1.4837544,1.445846,1.4115523,1.4837544,1.6662552,1.445846
2003-03-09 00:00:00,1.401611328125,13.509620666503906,210.4330596923828,1.0439875196426889,1.0816187,0.978935,0.9297142,0.978935,0.978935,0.9297142,0.88205004,0.978935,1.1892686,0.9297142,0.33202142,0.2716539,0.24147013,0.2716539,0.2716539,0.24147013,0.21128637,0.2716539,0.39238897,0.24147013,1.2558486,1.1873578,1.157022,1.1873578,1.1873578,1.157022,1.1295788,1.1873578,1.333402,1.157022
2003-03-10 23:00:00,1.51611328125,14.588722229003906,197.06561279296875,1.1868984228450699,1.2453958,1.1271639,1.0704901,1.1271639,1.1271639,1.0704901,1.0156088,1.1271639,1.3693459,1.0704901,0.38229564,0.31278732,0.2780332,0.31278732,0.31278732,0.2780332,0.24327904,0.31278732,0.45180392,0.2780332,1.4460075,1.3671458,1.3322166,1.3671458,1.3671458,1.3322166,1.300618,1.3671458,1.5353038,1.3322166
2003-03-11 23:00:00,1.9747314453125,14.515968322753906,200.8857421875,1.5183946120883745,1.4015923,1.2685318,1.2047502,1.2685318,1.2685318,1.2047502,1.1429856,1.2685318,1.5410881,1.2047502,0.43024284,0.35201687,0.31290388,0.35201687,0.35201687,0.31290388,0.2737909,0.35201687,0.5084688,0.31290388,1.6273645,1.538612,1.4993021,1.538612,1.538612,1.4993021,1.4637405,1.538612,1.7278603,1.4993021
2003-03-12 03:00:00,1.9886016845703125,14.289405822753906,201.0648193359375,1.5180832093148702,1.379575,1.2486048,1.185825,1.2486048,1.2486048,1.185825,1.1250308,1.2486048,1.5168796,1.185825,0.42348424,0.3464871,0.30798855,0.3464871,0.3464871,0.30798855,0.26948997,0.3464871,0.50048137,0.30798855,1.6018007,1.5144423,1.47575,1.5144423,1.5144423,1.47575,1.440747,1.5144423,1.7007178,1.47575
2003-03-13 00:00:00,1.74169921875,12.412452697753906,194.1574249267578,1.2418997594543342,1.0838876,0.9809885,0.93166447,0.9809885,0.9809885,0.93166447,0.88390034,0.9809885,1.1917633,0.93166447,0.33271793,0.27222374,0.24197666,0.27222374,0.27222374,0.24197666,0.21172959,0.27222374,0.39321208,0.24197666,1.258483,1.1898485,1.1594491,1.1898485,1.1898485,1.1594491,1.1319485,1.1898485,1.3361992,1.1594491
2003-03-14 00:00:00,1.5522375106811523,11.999366760253906,195.5709991455078,1.089824240038012,0.98156697,0.88838166,0.84371394,0.88838166,0.88838166,0.84371394,0.8004588,0.88838166,1.079259,0.84371394,0.30130884,0.2465254,0.21913369,0.2465254,0.2465254,0.21913369,0.19174199,0.2465254,0.35609224,0.21913369,1.1396804,1.077525,1.0499954,1.077525,1.077525,1.0499954,1.0250907,1.077525,1.2100599,1.0499954
2003-03-15 00:00:00,1.4139404296875,11.205909729003906,192.64102172851562,0.9833109893877945,0.87071484,0.78805333,0.7484301,0.78805333,0.78805333,0.7484301,0.7100599,0.78805333,0.95737416,0.7484301,0.26728088,0.21868435,0.19438608,0.21868435,0.21868435,0.19438608,0.17008783,0.21868435,0.31587738,0.19438608,1.0109719,0.95583594,0.9314154,0.95583594,0.95583594,0.9314154,0.90932333,0.95583594,1.0734031,0.9314154
2003-03-16 23:00:00,1.3631591796875,11.063819885253906,185.1539764404297,0.9865470185890097,0.8610876,0.7793401,0.7401549,0.7793401,0.7793401,0.7401549,0.702209,0.7793401,0.94678885,0.7401549,0.26432565,0.21626644,0.19223683,0.21626644,0.21626644,0.19223683,0.16820723,0.21626644,0.31238484,0.19223683,0.99979395,0.9452676,0.92111707,0.9452676,0.9452676,0.92111707,0.8992693,0.9452676,1.0615349,0.92111707
2003-03-17 15:00:00,1.48974609375,10.989601135253906,185.3563995361328,1.0648482633162157,0.88860583,0.8042458,0.7638084,0.8042458,0.8042458,0.7638084,0.72464985,0.8042458,0.97704583,0.7638084,0.27277282,0.22317776,0.19838023,0.22317776,0.22317776,0.19838023,0.1735827,0.22317776,0.32236788,0.19838023,1.0317448,0.97547597,0.9505536,0.97547597,0.97547597,0.9505536,0.92800766,0.97547597,1.0954589,0.9505536
2003-03-18 10:00:00,1.474609375,13.489601135253906,187.77821350097656,1.1587209517501953,1.1378157,1.0297968,0.97801876,1.0297968,1.0297968,0.97801876,0.92787814,1.0297968,1.2510587,0.97801876,0.34927204,0.28576803,0.25401604,0.28576803,0.28576803,0.25401604,0.22226404,0.28576803,0.41277605,0.25401604,1.3210981,1.2490486,1.2171367,1.2490486,1.2490486,1.2171367,1.1882677,1.2490486,1.4026808,1.2171367
2003-03-19 23:00:00,1.44580078125,16.320655822753906,228.9093475341797,0.5949327178399211,0.9864042,0.8927597,0.8478718,0.8927597,0.8927597,0.8478718,0.8044035,0.8927597,1.0845777,0.8478718,0.3027937,0.2477403,0.2202136,0.2477403,0.2477403,0.2202136,0.1926869,0.2477403,0.3578471,0.2202136,1.1452968,1.0828351,1.0551698,1.0828351,1.0828351,1.0551698,1.0301424,1.0828351,1.2160231,1.0551698
2003-03-20 02:00:00,1.4708251953125,16.113624572753906,236.09091186523438,0.5035481624932686,0.8959775,0.81091774,0.7701448,0.81091774,0.81091774,0.7701448,0.7306614,0.81091774,0.9851512,0.7701448,0.27503568,0.2250292,0.20002596,0.2250292,0.2250292,0.20002596,0.1750227,0.2250292,0.3250422,0.20002596,1.040304,0.9835683,0.95843923,0.9835683,0.9835683,0.95843923,0.9357062,0.9835683,1.1045467,0.95843923
2003-03-21 17:00:00,2.020644187927246,14.848976135253906,228.5821990966797,0.7871080198114895,1.0322789,0.93427926,0.88730377,0.93427926,0.93427926,0.88730377,0.8418139,0.93427926,1.1350181,0.88730377,0.31687573,0.25926197,0.23045509,0.25926197,0.25926197,0.23045509,0.20164819,0.25926197,0.37448952,0.23045509,1.1985612,1.1331946,1.1042426,1.1331946,1.1331946,1.1042426,1.0780513,1.1331946,1.2725767,1.1042426
2003-03-22 04:00:00,1.9927978515625,13.800148010253906,227.12979125976562,0.8093206316781747,0.97280866,0.88045484,0.83618563,0.88045484,0.88045484,0.83618563,0.7933165,0.88045484,1.0696291,0.83618563,0.2986203,0.24432571,0.21717842,0.24432571,0.24432571,0.21717842,0.19003111,0.24432571,0.35291493,0.21717842,1.1295112,1.0679104,1.0406265,1.0679104,1.0679104,1.0406265,1.0159441,1.0679104,1.1992627,1.0406265
2003-03-23 00:00:00,1.8758544921875,12.595558166503906,227.4049835205078,0.715044969667088,0.83457905,0.7553481,0.71736926,0.7553481,0.7553481,0.71736926,0.68059146,0.7553481,0.9176419,0.71736926,0.25618836,0.20960866,0.18631881,0.20960866,0.20960866,0.18631881,0.16302896,0.20960866,0.30276805,0.18631881,0.96901524,0.9161675,0.8927604,0.9161675,0.9161675,0.8927604,0.8715852,0.9161675,1.0288556,0.8927604
2003-03-24 02:00:00,1.8388671875,13.007911682128906,234.0753936767578,0.5624309242519779,0.7644086,0.6918393,0.65705365,0.6918393,0.6918393,0.65705365,0.62336814,0.6918393,0.8404876,0.65705365,0.23464833,0.191985,0.17065333,0.191985,0.191985,0.17065333,0.14932168,0.191985,0.27731168,0.17065333,0.88754153,0.8391372,0.8176981,0.8391372,0.8391372,0.8176981,0.7983033,0.8391372,0.9423505,0.8176981
2003-03-25 00:00:00,1.741455078125,11.758155822753906,224.19923400878906,0.7401823219008119,0.7926691,0.7174169,0.6813452,0.7174169,0.7174169,0.6813452,0.64641434,0.7174169,0.8715608,0.6813452,0.2433234,0.19908278,0.17696247,0.19908278,0.19908278,0.17696247,0.15484217,0.19908278,0.287564,0.17696247,0.92035437,0.87016046,0.8479288,0.87016046,0.87016046,0.8479288,0.82781696,0.87016046,0.97718966,0.8479288
2003-03-26 23:00:00,1.723388671875,14.169532775878906,221.59280395507812,0.9405680665132918,1.0767975,0.97457147,0.9255701,0.97457147,0.97457147,0.9255701,0.87811834,0.97457147,1.1839675,0.9255701,0.33054146,0.27044302,0.24039379,0.27044302,0.27044302,0.24039379,0.21034457,0.27044302,0.3906399,0.24039379,1.2502508,1.1820652,1.1518646,1.1820652,1.1820652,1.1518646,1.1245439,1.1820652,1.3274585,1.1518646
2003-03-27 01:00:00,1.73095703125,14.053077697753906,221.03041076660156,0.9632615301650989,1.0807542,0.9781526,0.9289711,0.9781526,0.9781526,0.9289711,0.88134503,0.9781526,1.188318,0.9289711,0.33175606,0.27143678,0.24127713,0.27143678,0.27143678,0.24127713,0.21111749,0.27143678,0.39207533,0.24127713,1.2548449,1.1864088,1.1560973,1.1864088,1.1864088,1.1560973,1.128676,1.1864088,1.3323363,1.1560973
2003-03-28 00:00:00,1.5653076171875,12.810890197753906,221.43878173828125,0.8164065958521465,0.90701807,0.8209101,0.7796348,0.8209101,0.8209101,0.7796348,0.73966485,0.8209101,0.99729055,0.7796348,0.27842477,0.22780208,0.20249073,0.22780208,0.22780208,0.20249073,0.1771794,0.22780208,0.32904744,0.20249073,1.053123,0.9956882,0.9702494,0.9956882,0.9956882,0.9702494,0.94723624,0.9956882,1.1181571,0.9702494
2003-03-29 00:00:00,1.3695068359375,11.944679260253906,216.64080810546875,0.8481980991970814,0.8619985,0.7801645,0.7409379,0.7801645,0.7801645,0.7409379,0.7029518,0.7801645,0.9477903,0.7409379,0.26460525,0.2164952,0.19244018,0.2164952,0.2164952,0.19244018,0.16838515,0.2164952,0.3127153,0.19244018,1.0008515,0.9462675,0.92209136,0.9462675,0.9462675,0.92209136,0.9002205,0.9462675,1.0626578,0.92209136
2003-03-30 23:00:00,1.4515380859375,19.798194885253906,202.4380340576172,1.2929678580463388,1.7640172,1.5965499,1.5162755,1.5965499,1.5965499,1.5162755,1.4385397,1.5965499,1.939584,1.5162755,0.5414954,0.44304168,0.39381483,0.44304168,0.44304168,0.39381483,0.34458798,0.44304168,0.6399491,0.39381483,2.0481699,1.9364676,1.8869929,1.9364676,1.9364676,1.8869929,1.8422358,1.9364676,2.1746519,1.8869929
2003-03-31 23:00:00,1.975341796875,17.646827697753906,207.4772186279297,1.622297947444299,1.7612269,1.5940245,1.513877,1.5940245,1.5940245,1.513877,1.4362643,1.5940245,1.936516,1.513877,0.54063886,0.44234088,0.3931919,0.44234088,0.44234088,0.3931919,0.3440429,0.44234088,0.6389368,0.3931919,2.04493,1.9334046,1.8840082,1.9334046,1.9334046,1.8840082,1.8393217,1.9334046,2.1712122,1.8840082
2003-04-01 23:00:00,2.4810791015625,15.915870666503906,225.00216674804688,1.2112098962868656,1.3725351,1.2422333,1.1797738,1.2422333,1.2422333,1.1797738,1.1192898,1.2422333,1.509139,1.1797738,0.42132324,0.34471902,0.3064169,0.34471902,0.34471902,0.3064169,0.26811478,0.34471902,0.49792746,0.3064169,1.5936267,1.5067142,1.4682193,1.5067142,1.5067142,1.4682193,1.4333949,1.5067142,1.6920391,1.4682193
